,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50
1602,51.0,51.0,53.0,54.0,54.0,52.0,54.0,52.0,53.0,54.0,51.0,53.0,53.0,51.0,53.0,54.0,52.0,53.0,53.0,53.0,54.0,51.0,54.0,55.0,53.0,51.0,53.0,50.0,51.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,54.0,54.0,53.0,52.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,54.0,54.0,51.0
1603,52.0,50.0,51.0,53.0,53.0,50.0,51.0,53.0,52.0,50.0,53.0,52.0,54.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,50.0,53.0,53.0,54.0,52.0,49.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,50.0,52.0,53.0,54.0,54.0,53.0,51.0,53.0,52.0,52.0,53.0,51.0,52.0,54.0,50.0,53.0,53.0,53.0
1604,54.0,52.0,49.0,54.0,54.0,52.0,53.0,54.0,52.0,52.0,51.0,52.0,53.0,53.0,51.0,51.0,54.0,52.0,51.0,51.0,50.0,52.0,55.0,55.0,53.0,52.0,52.0,53.0,53.0,51.0,56.0,52.0,51.0,53.0,51.0,51.0,51.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,51.0,52.0,52.0,52.0,52.0,52.0
1605,51.0,53.0,51.0,54.0,53.0,50.0,54.0,52.0,55.0,57.0,52.0,52.0,51.0,52.0,50.0,52.0,53.0,50.0,54.0,56.0,52.0,49.0,53.0,51.0,54.0,53.0,50.0,51.0,53.0,56.0,52.0,51.0,52.0,53.0,52.0,54.0,51.0,55.0,52.0,50.0,51.0,50.0,53.0,53.0,53.0,50.0,54.0,52.0,53.0,52.0,50.0
1606,50.0,51.0,52.0,54.0,52.0,53.0,50.0,54.0,51.0,53.0,51.0,54.0,51.0,53.0,55.0,52.0,53.0,53.0,54.0,52.0,53.0,51.0,51.0,53.0,52.0,51.0,54.0,52.0,52.0,53.0,53.0,52.0,53.0,55.0,52.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,50.0,54.0,53.0,53.0,53.0,51.0,52.0,52.0
1607,54.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,54.0,50.0,52.0,54.0,53.0,54.0,54.0,53.0,52.0,54.0,51.0,51.0,51.0,51.0,54.0,52.0,54.0,49.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,51.0,51.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,50.0,53.0,52.0,51.0,54.0,53.0,52.0,55.0
1608,53.0,52.0,54.0,54.0,51.0,51.0,50.0,54.0,54.0,55.0,53.0,53.0,53.0,51.0,49.0,51.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,55.0,51.0,50.0,51.0,54.0,51.0,53.0,54.0,52.0,50.0,52.0,54.0,53.0,52.0,53.0,54.0,51.0,53.0,52.0,52.0,51.0,53.0,51.0,52.0,53.0,53.0
1609,50.0,53.0,54.0,52.0,52.0,55.0,49.0,53.0,50.0,56.0,52.0,53.0,52.0,52.0,50.0,53.0,51.0,51.0,53.0,54.0,54.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,51.0,51.0,52.0,53.0,51.0,53.0,56.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,54.0,51.0,56.0,52.0
1610,53.0,52.0,50.0,52.0,50.0,52.0,52.0,53.0,54.0,52.0,53.0,51.0,53.0,52.0,56.0,52.0,51.0,52.0,52.0,54.0,53.0,53.0,52.0,51.0,52.0,50.0,52.0,53.0,55.0,51.0,53.0,52.0,53.0,52.0,53.0,54.0,51.0,53.0,53.0,54.0,52.0,49.0,53.0,54.0,54.0,50.0,54.0,52.0,52.0,54.0,55.0
1611,52.0,51.0,50.0,53.0,51.0,53.0,51.0,53.0,53.0,49.0,52.0,52.0,53.0,53.0,54.0,53.0,52.0,50.0,52.0,51.0,52.0,54.0,55.0,51.0,54.0,52.0,50.0,56.0,51.0,53.0,53.0,54.0,53.0,52.0,53.0,54.0,55.0,51.0,52.0,50.0,52.0,53.0,53.0,52.0,53.0,50.0,52.0,52.0,53.0,54.0,52.0
1612,52.0,54.0,54.0,52.0,52.0,53.0,51.0,51.0,52.0,56.0,52.0,50.0,52.0,53.0,48.0,53.0,55.0,53.0,52.0,53.0,52.0,51.0,54.0,50.0,53.0,54.0,52.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,54.0,52.0,49.0,53.0,51.0,51.0,54.0,52.0,53.0,51.0,53.0,51.0,54.0,51.0
1613,53.0,54.0,52.0,51.0,52.0,53.0,51.0,54.0,52.0,54.0,53.0,54.0,52.0,52.0,51.0,54.0,50.0,53.0,54.0,50.0,53.0,52.0,52.0,53.0,55.0,52.0,53.0,54.0,53.0,50.0,54.0,50.0,51.0,52.0,53.0,54.0,54.0,52.0,54.0,52.0,51.0,54.0,51.0,52.0,54.0,52.0,50.0,50.0,54.0,54.0,52.0
1614,53.0,53.0,50.0,54.0,53.0,52.0,52.0,52.0,55.0,49.0,50.0,52.0,52.0,54.0,56.0,54.0,53.0,52.0,54.0,50.0,55.0,53.0,52.0,52.0,55.0,51.0,52.0,51.0,53.0,51.0,52.0,54.0,51.0,53.0,51.0,52.0,53.0,54.0,53.0,53.0,51.0,53.0,50.0,51.0,51.0,54.0,52.0,53.0,53.0,54.0,56.0
1615,52.0,52.0,53.0,54.0,52.0,53.0,55.0,52.0,54.0,52.0,51.0,53.0,52.0,51.0,52.0,54.0,51.0,52.0,55.0,55.0,52.0,53.0,53.0,52.0,55.0,52.0,51.0,53.0,55.0,52.0,53.0,51.0,52.0,54.0,54.0,52.0,54.0,52.0,52.0,51.0,51.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,54.0,54.0
1616,50.0,53.0,53.0,51.0,50.0,53.0,53.0,55.0,52.0,56.0,53.0,53.0,54.0,53.0,50.0,51.0,51.0,50.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,55.0,52.0,53.0,53.0,53.0,56.0,53.0,52.0,54.0,52.0,53.0,53.0,54.0,51.0,52.0,52.0,52.0,51.0,53.0,52.0,54.0,51.0,52.0,53.0,55.0,50.0
1617,52.0,54.0,49.0,54.0,54.0,49.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,52.0,52.0,50.0,53.0,51.0,54.0,52.0,54.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,51.0,49.0,53.0,53.0,54.0,53.0,54.0,53.0,52.0,50.0,53.0,52.0,53.0,50.0,51.0,51.0,54.0,57.0
1618,51.0,54.0,52.0,51.0,51.0,53.0,52.0,53.0,56.0,51.0,53.0,52.0,52.0,53.0,54.0,51.0,51.0,51.0,52.0,53.0,51.0,53.0,50.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,55.0,53.0,53.0,52.0,55.0,53.0,55.0,52.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0,54.0
1619,52.0,55.0,52.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,53.0,52.0,52.0,53.0,52.0,55.0,57.0,52.0,55.0,52.0,53.0,53.0,54.0,52.0,53.0,51.0,52.0,53.0,55.0,52.0,51.0,52.0,51.0,54.0,53.0,52.0,51.0,51.0,52.0,50.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,50.0
1620,51.0,53.0,53.0,51.0,52.0,53.0,52.0,54.0,50.0,55.0,52.0,51.0,54.0,51.0,52.0,52.0,52.0,52.0,54.0,52.0,54.0,53.0,53.0,51.0,52.0,52.0,54.0,55.0,52.0,51.0,53.0,53.0,53.0,51.0,52.0,50.0,54.0,53.0,54.0,53.0,49.0,50.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0,55.0,53.0
1621,54.0,52.0,50.0,52.0,52.0,52.0,53.0,52.0,53.0,49.0,53.0,51.0,51.0,52.0,56.0,53.0,54.0,51.0,54.0,49.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,54.0,54.0,53.0,51.0,53.0,51.0,52.0,53.0,53.0,53.0,51.0,52.0,54.0,50.0,52.0,55.0,51.0,54.0,52.0,53.0,54.0
1622,52.0,53.0,52.0,51.0,51.0,50.0,52.0,52.0,53.0,50.0,52.0,51.0,53.0,56.0,54.0,53.0,53.0,51.0,53.0,53.0,52.0,54.0,51.0,52.0,55.0,54.0,53.0,50.0,53.0,53.0,51.0,54.0,50.0,52.0,52.0,52.0,52.0,54.0,53.0,51.0,51.0,51.0,52.0,52.0,51.0,52.0,52.0,54.0,52.0,53.0,53.0
1623,51.0,53.0,54.0,52.0,49.0,53.0,52.0,53.0,50.0,55.0,54.0,53.0,54.0,52.0,53.0,51.0,52.0,52.0,54.0,57.0,53.0,53.0,50.0,51.0,50.0,53.0,52.0,54.0,51.0,50.0,52.0,51.0,52.0,54.0,51.0,52.0,53.0,51.0,54.0,50.0,52.0,53.0,54.0,52.0,49.0,53.0,52.0,52.0,53.0,54.0,50.0
1624,51.0,52.0,51.0,52.0,54.0,51.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,51.0,53.0,51.0,53.0,50.0,54.0,51.0,53.0,53.0,53.0,51.0,53.0,53.0,49.0,56.0,51.0,49.0,51.0,53.0,53.0,54.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,50.0,51.0,53.0,50.0,52.0,53.0,54.0,53.0
1625,50.0,54.0,54.0,52.0,52.0,51.0,52.0,51.0,52.0,50.0,51.0,51.0,54.0,52.0,54.0,52.0,52.0,50.0,52.0,52.0,51.0,53.0,53.0,52.0,55.0,52.0,53.0,52.0,54.0,51.0,52.0,52.0,53.0,51.0,53.0,54.0,52.0,52.0,52.0,53.0,51.0,52.0,54.0,53.0,51.0,52.0,51.0,50.0,54.0,54.0,55.0
1626,52.0,52.0,52.0,52.0,54.0,53.0,52.0,51.0,52.0,52.0,52.0,50.0,54.0,53.0,52.0,52.0,54.0,52.0,52.0,55.0,50.0,53.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,50.0,54.0,53.0,53.0,53.0,53.0,51.0,50.0,53.0,52.0,53.0,52.0,52.0,53.0,54.0,52.0,52.0,53.0,52.0
1627,50.0,52.0,53.0,53.0,54.0,51.0,53.0,51.0,53.0,53.0,53.0,51.0,54.0,54.0,49.0,53.0,53.0,56.0,52.0,53.0,51.0,53.0,55.0,53.0,52.0,51.0,54.0,54.0,53.0,52.0,52.0,53.0,51.0,51.0,53.0,54.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,51.0,52.0,53.0,50.0,54.0,54.0,50.0
1628,52.0,52.0,52.0,50.0,52.0,53.0,53.0,51.0,51.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,48.0,53.0,53.0,52.0,53.0,54.0,50.0,52.0,54.0,54.0,51.0,54.0,53.0,57.0,53.0,53.0,51.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0,52.0,50.0,51.0,51.0,50.0,53.0,53.0,52.0
1629,55.0,53.0,51.0,50.0,53.0,52.0,53.0,53.0,54.0,51.0,52.0,52.0,53.0,52.0,54.0,53.0,51.0,50.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0,51.0,53.0,53.0,54.0,51.0,51.0,52.0,51.0,55.0,55.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,55.0,52.0,54.0,53.0
1630,51.0,52.0,51.0,53.0,52.0,52.0,53.0,52.0,53.0,55.0,53.0,53.0,55.0,52.0,51.0,53.0,52.0,53.0,53.0,55.0,54.0,54.0,52.0,52.0,54.0,52.0,55.0,52.0,53.0,54.0,53.0,54.0,49.0,51.0,54.0,53.0,52.0,51.0,50.0,50.0,51.0,53.0,51.0,50.0,53.0,53.0,54.0,52.0,55.0,55.0,52.0
1631,52.0,53.0,53.0,52.0,52.0,51.0,50.0,52.0,52.0,54.0,53.0,53.0,52.0,54.0,53.0,53.0,53.0,52.0,51.0,50.0,54.0,52.0,51.0,54.0,52.0,53.0,54.0,52.0,51.0,52.0,55.0,53.0,53.0,53.0,52.0,51.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0
1632,53.0,54.0,52.0,52.0,52.0,50.0,54.0,51.0,52.0,51.0,53.0,50.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,50.0,55.0,53.0,54.0,49.0,55.0,50.0,53.0,54.0,54.0,54.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,54.0,52.0,53.0,51.0,53.0,52.0,52.0,54.0,54.0,50.0,54.0,56.0
1633,50.0,52.0,54.0,52.0,53.0,53.0,54.0,52.0,53.0,52.0,51.0,51.0,53.0,51.0,49.0,52.0,51.0,52.0,53.0,54.0,54.0,53.0,50.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,52.0,53.0,54.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,51.0,50.0,51.0,52.0,51.0,52.0,53.0,52.0,52.0
1634,54.0,53.0,52.0,53.0,54.0,52.0,52.0,51.0,53.0,54.0,48.0,50.0,52.0,54.0,50.0,53.0,55.0,54.0,50.0,53.0,52.0,53.0,54.0,49.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,54.0,51.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,50.0,51.0,51.0,54.0,54.0,52.0,55.0,53.0
1635,51.0,52.0,52.0,52.0,50.0,51.0,51.0,51.0,50.0,53.0,54.0,54.0,51.0,50.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,51.0,52.0,52.0,53.0,52.0,53.0,52.0,51.0,53.0,53.0,51.0,52.0,54.0,51.0,51.0,51.0,50.0,53.0,52.0,52.0,52.0,51.0,51.0,54.0,51.0,54.0,53.0,52.0
1636,53.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,54.0,52.0,53.0,51.0,52.0,50.0,54.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,55.0,52.0,54.0,53.0,51.0,53.0,50.0,51.0,52.0,52.0,54.0,52.0,51.0,52.0,52.0,51.0,53.0,52.0,52.0,54.0
1637,54.0,53.0,52.0,53.0,54.0,52.0,50.0,50.0,55.0,54.0,51.0,54.0,52.0,53.0,50.0,52.0,52.0,51.0,53.0,54.0,52.0,52.0,51.0,52.0,57.0,52.0,54.0,52.0,52.0,51.0,52.0,51.0,50.0,51.0,54.0,55.0,54.0,52.0,52.0,52.0,52.0,50.0,53.0,51.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0
1638,52.0,53.0,54.0,53.0,53.0,52.0,51.0,52.0,52.0,55.0,52.0,54.0,54.0,51.0,51.0,54.0,52.0,51.0,56.0,52.0,54.0,55.0,52.0,51.0,53.0,55.0,52.0,53.0,54.0,51.0,54.0,52.0,51.0,53.0,55.0,55.0,56.0,52.0,51.0,50.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,51.0
1639,53.0,53.0,51.0,52.0,53.0,52.0,51.0,54.0,53.0,53.0,53.0,51.0,53.0,51.0,54.0,54.0,53.0,51.0,52.0,50.0,53.0,55.0,52.0,52.0,53.0,52.0,53.0,53.0,54.0,50.0,50.0,54.0,51.0,52.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,52.0,51.0,52.0,52.0,54.0,51.0,53.0,53.0,54.0,52.0
1640,52.0,51.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0,52.0,56.0,52.0,54.0,53.0,52.0,54.0,53.0,53.0,53.0,51.0,51.0,52.0,53.0,50.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,53.0,51.0,55.0,52.0,53.0,52.0,51.0,54.0,55.0,52.0,52.0,53.0,51.0,51.0,52.0,52.0,54.0
1641,54.0,52.0,53.0,52.0,52.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,55.0,52.0,50.0,51.0,54.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,54.0,55.0,53.0,53.0,54.0,54.0,51.0,51.0,50.0,53.0,54.0,51.0,55.0,53.0,51.0,52.0,52.0,51.0,53.0,52.0,52.0,54.0,53.0,51.0,52.0,54.0,54.0
1642,52.0,53.0,50.0,53.0,53.0,52.0,53.0,53.0,52.0,55.0,52.0,50.0,52.0,50.0,53.0,51.0,51.0,53.0,54.0,50.0,53.0,54.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,50.0,51.0,53.0,50.0,54.0,54.0,52.0,55.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,55.0,52.0
1643,50.0,50.0,52.0,53.0,50.0,53.0,52.0,52.0,54.0,51.0,54.0,54.0,52.0,50.0,53.0,53.0,51.0,53.0,53.0,52.0,53.0,57.0,53.0,53.0,52.0,52.0,55.0,54.0,52.0,53.0,53.0,53.0,51.0,53.0,52.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,55.0,52.0,52.0,51.0,52.0,52.0,53.0,54.0,51.0
1644,54.0,52.0,54.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0,52.0,51.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0,52.0,52.0,54.0,53.0,54.0,53.0,51.0,54.0,54.0,52.0,54.0,54.0,52.0,53.0,51.0,51.0,51.0,51.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0
1645,53.0,52.0,50.0,54.0,51.0,53.0,54.0,52.0,49.0,55.0,55.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,55.0,53.0,51.0,53.0,51.0,52.0,54.0,52.0,55.0,53.0,51.0,54.0,52.0,52.0,52.0,51.0,55.0,53.0,53.0,52.0,53.0,52.0,51.0,53.0,53.0,54.0,52.0,54.0,52.0,53.0,52.0,55.0,52.0
1646,53.0,52.0,53.0,52.0,51.0,54.0,53.0,54.0,54.0,52.0,52.0,53.0,51.0,53.0,55.0,52.0,53.0,53.0,53.0,50.0,53.0,54.0,53.0,53.0,55.0,54.0,52.0,51.0,52.0,55.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,50.0,53.0,50.0,52.0,53.0,53.0,53.0,52.0,50.0,51.0,53.0,52.0
1647,52.0,52.0,51.0,54.0,52.0,54.0,54.0,52.0,54.0,51.0,51.0,54.0,51.0,55.0,52.0,53.0,54.0,53.0,54.0,52.0,54.0,52.0,54.0,52.0,54.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,55.0,51.0,53.0,53.0,50.0,54.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,53.0,52.0,51.0,51.0,53.0,53.0
1648,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,52.0,54.0,52.0,55.0,52.0,51.0,51.0,54.0,53.0,53.0,52.0,55.0,52.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,54.0,53.0,54.0,53.0,53.0,50.0,53.0,54.0,55.0,52.0,54.0,55.0,50.0,53.0,53.0,50.0,53.0,54.0,51.0,53.0,55.0,55.0,49.0
1649,53.0,51.0,52.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,54.0,53.0,54.0,52.0,53.0,54.0,53.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,54.0,52.0,51.0,54.0,52.0,52.0,54.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0
1650,51.0,51.0,53.0,52.0,53.0,54.0,52.0,52.0,51.0,52.0,54.0,53.0,52.0,53.0,55.0,51.0,52.0,53.0,55.0,51.0,52.0,55.0,51.0,54.0,54.0,50.0,54.0,51.0,51.0,54.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,51.0,53.0,51.0,54.0
1651,53.0,50.0,51.0,53.0,51.0,52.0,53.0,51.0,53.0,51.0,51.0,51.0,51.0,52.0,52.0,54.0,52.0,54.0,53.0,53.0,54.0,53.0,51.0,53.0,51.0,55.0,53.0,53.0,53.0,51.0,52.0,54.0,52.0,51.0,54.0,51.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,50.0,52.0
1652,52.0,54.0,52.0,52.0,51.0,51.0,51.0,52.0,51.0,53.0,53.0,51.0,52.0,51.0,47.0,52.0,53.0,53.0,52.0,56.0,51.0,53.0,54.0,50.0,54.0,52.0,52.0,52.0,51.0,53.0,53.0,50.0,52.0,50.0,52.0,54.0,53.0,54.0,52.0,51.0,53.0,50.0,51.0,52.0,53.0,53.0,53.0,54.0,51.0,54.0,55.0
1653,52.0,50.0,53.0,51.0,52.0,52.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,49.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,50.0,53.0,51.0,52.0,52.0,52.0,52.0,54.0,54.0,51.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,51.0,52.0,52.0
1654,51.0,53.0,52.0,54.0,51.0,51.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0,54.0,55.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,51.0,52.0,55.0,52.0,53.0,52.0,49.0,53.0,52.0,54.0,52.0,52.0,50.0,52.0,53.0,50.0,50.0,51.0,53.0,53.0,50.0,53.0,51.0,52.0,51.0,55.0,52.0,52.0,53.0
1655,48.0,52.0,52.0,53.0,52.0,51.0,52.0,52.0,54.0,53.0,51.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,53.0,54.0,52.0,54.0,53.0,51.0,54.0,51.0,53.0,53.0,53.0,54.0,51.0,54.0,53.0,51.0,51.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0
1656,17.0,53.0,51.0,49.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,52.0,53.0,51.0,48.0,51.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,50.0,54.0,51.0,53.0,52.0,52.0,53.0,53.0,53.0,55.0,53.0,55.0,50.0,52.0,54.0,52.0,51.0,52.0
1657,-32.0,54.0,51.0,53.0,53.0,50.0,52.0,52.0,54.0,54.0,52.0,50.0,55.0,53.0,54.0,51.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,52.0,53.0,54.0,53.0,53.0,54.0,54.0,52.0,51.0,53.0,52.0,51.0,51.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,53.0
1658,-19.0,51.0,53.0,51.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,51.0,54.0,53.0,52.0,51.0,52.0,50.0,53.0,52.0,53.0,51.0,53.0,52.0,54.0,52.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,51.0,55.0
1659,28.0,54.0,51.0,53.0,52.0,53.0,51.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,48.0,55.0,54.0,52.0,52.0,53.0,52.0,52.0,49.0,54.0,54.0,53.0,54.0,52.0,52.0,53.0,53.0,51.0,52.0,55.0,51.0,52.0,50.0,54.0,52.0,52.0,53.0,49.0,51.0,51.0,53.0,50.0,52.0,54.0,53.0,52.0,54.0
1660,48.0,53.0,53.0,54.0,53.0,55.0,52.0,53.0,51.0,55.0,52.0,52.0,52.0,50.0,52.0,52.0,54.0,53.0,52.0,50.0,52.0,54.0,51.0,51.0,53.0,54.0,53.0,51.0,51.0,55.0,53.0,52.0,50.0,51.0,50.0,53.0,52.0,53.0,53.0,52.0,54.0,52.0,52.0,51.0,52.0,50.0,54.0,53.0,53.0,52.0,54.0
1661,47.0,52.0,51.0,52.0,53.0,53.0,52.0,54.0,52.0,55.0,53.0,50.0,52.0,49.0,54.0,52.0,53.0,53.0,51.0,50.0,53.0,54.0,52.0,51.0,54.0,54.0,51.0,53.0,51.0,54.0,53.0,52.0,51.0,51.0,54.0,51.0,51.0,52.0,53.0,52.0,52.0,53.0,51.0,54.0,51.0,51.0,53.0,51.0,52.0,51.0,51.0
1662,50.0,53.0,53.0,50.0,51.0,51.0,54.0,51.0,52.0,53.0,54.0,50.0,53.0,51.0,49.0,51.0,53.0,53.0,52.0,53.0,50.0,53.0,51.0,53.0,54.0,52.0,52.0,53.0,51.0,53.0,51.0,52.0,54.0,51.0,53.0,52.0,53.0,54.0,52.0,51.0,53.0,52.0,51.0,52.0,53.0,52.0,53.0,51.0,51.0,53.0,56.0
1663,50.0,51.0,53.0,51.0,52.0,52.0,50.0,53.0,52.0,54.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,56.0,53.0,55.0,51.0,51.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,56.0,55.0,54.0,54.0,52.0,52.0,52.0,51.0,54.0,54.0,53.0,53.0,52.0,54.0,53.0
1664,45.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,51.0,53.0,51.0,49.0,51.0,54.0,53.0,54.0,54.0,54.0,52.0,52.0,54.0,52.0,54.0,53.0,56.0,54.0,52.0,53.0,53.0,53.0,54.0,53.0,52.0,51.0,51.0,51.0,50.0,55.0,50.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,55.0,53.0,53.0
1665,42.0,52.0,53.0,52.0,51.0,51.0,55.0,51.0,50.0,52.0,54.0,51.0,55.0,53.0,54.0,53.0,53.0,53.0,54.0,50.0,53.0,55.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,51.0,53.0,52.0,53.0,52.0,51.0,52.0,51.0,52.0,52.0,52.0,52.0,55.0,55.0,51.0,53.0,53.0,55.0
1666,51.0,54.0,50.0,52.0,54.0,52.0,51.0,51.0,54.0,52.0,51.0,51.0,52.0,54.0,50.0,51.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,53.0,54.0,55.0,53.0,53.0,53.0,51.0,55.0,51.0,53.0,53.0,50.0,57.0,54.0,52.0,53.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,50.0,50.0,53.0,53.0
1667,51.0,54.0,51.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,51.0,49.0,50.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,50.0,55.0,52.0,54.0,53.0,53.0,53.0,52.0,53.0,55.0,52.0,53.0,52.0,53.0,55.0,52.0,54.0,52.0,53.0,50.0,52.0,53.0,51.0,53.0,53.0,52.0,54.0,52.0
