,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19
1527,52.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,53.0,51.0,53.0,52.0,51.0,53.0,51.0,52.0,54.0,52.0,53.0
1528,53.0,53.0,53.0,51.0,53.0,51.0,52.0,53.0,52.0,54.0,52.0,50.0,51.0,52.0,54.0,52.0,52.0,51.0,52.0,53.0
1529,52.0,53.0,54.0,52.0,51.0,53.0,55.0,52.0,53.0,54.0,52.0,50.0,52.0,52.0,53.0,52.0,52.0,51.0,53.0,52.0
1530,53.0,52.0,52.0,51.0,52.0,53.0,52.0,54.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,51.0,51.0,53.0,50.0
1531,51.0,54.0,55.0,52.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0,55.0,51.0,51.0,51.0,52.0
1532,53.0,52.0,54.0,52.0,54.0,50.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,51.0,52.0,53.0,53.0
1533,51.0,52.0,52.0,51.0,51.0,52.0,53.0,55.0,52.0,53.0,54.0,51.0,54.0,52.0,52.0,54.0,52.0,52.0,50.0,53.0
1534,54.0,50.0,52.0,52.0,54.0,51.0,52.0,52.0,51.0,52.0,52.0,50.0,52.0,53.0,52.0,54.0,52.0,53.0,52.0,53.0
1535,53.0,53.0,51.0,51.0,54.0,54.0,53.0,52.0,54.0,53.0,52.0,55.0,53.0,53.0,52.0,49.0,52.0,51.0,53.0,53.0
1536,52.0,54.0,52.0,53.0,50.0,53.0,52.0,53.0,49.0,51.0,53.0,53.0,52.0,56.0,52.0,52.0,51.0,53.0,51.0,54.0
1537,54.0,53.0,53.0,53.0,50.0,51.0,52.0,52.0,51.0,51.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0
1538,53.0,53.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,55.0,55.0,52.0,51.0,51.0,52.0,53.0
1539,52.0,53.0,54.0,52.0,51.0,51.0,52.0,50.0,52.0,51.0,52.0,52.0,52.0,54.0,53.0,55.0,52.0,52.0,53.0,52.0
1540,52.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,52.0,53.0,54.0
1541,53.0,53.0,52.0,51.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,53.0,54.0,55.0,53.0,53.0,52.0,52.0,53.0,53.0
1542,53.0,53.0,52.0,53.0,53.0,52.0,52.0,54.0,54.0,52.0,53.0,54.0,52.0,54.0,53.0,53.0,52.0,51.0,55.0,52.0
1543,51.0,51.0,53.0,53.0,52.0,53.0,52.0,54.0,51.0,52.0,53.0,52.0,55.0,54.0,52.0,53.0,52.0,52.0,53.0,52.0
1544,54.0,51.0,55.0,50.0,52.0,52.0,54.0,51.0,53.0,52.0,54.0,52.0,54.0,55.0,53.0,53.0,50.0,52.0,53.0,51.0
1545,54.0,52.0,53.0,52.0,52.0,53.0,50.0,52.0,51.0,53.0,53.0,51.0,52.0,55.0,51.0,49.0,52.0,53.0,53.0,53.0
1546,53.0,51.0,53.0,52.0,51.0,53.0,53.0,52.0,51.0,50.0,51.0,53.0,54.0,53.0,54.0,52.0,52.0,52.0,55.0,52.0
1547,55.0,52.0,55.0,52.0,52.0,52.0,54.0,53.0,54.0,53.0,51.0,53.0,52.0,51.0,53.0,54.0,50.0,52.0,54.0,53.0
1548,52.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0
1549,52.0,52.0,53.0,51.0,52.0,51.0,53.0,54.0,53.0,53.0,50.0,53.0,52.0,52.0,52.0,51.0,51.0,52.0,53.0,53.0
1550,50.0,54.0,51.0,52.0,50.0,53.0,56.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,50.0,51.0,50.0,53.0,51.0,51.0
1551,52.0,52.0,51.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,54.0,52.0,51.0,55.0,51.0,54.0,51.0,54.0,55.0,52.0
1552,53.0,51.0,54.0,52.0,55.0,52.0,54.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,53.0,55.0
1553,53.0,52.0,51.0,52.0,52.0,52.0,53.0,56.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,51.0,53.0,53.0,54.0
1554,52.0,53.0,52.0,52.0,51.0,52.0,54.0,52.0,52.0,51.0,53.0,51.0,53.0,54.0,51.0,54.0,52.0,52.0,54.0,52.0
1555,52.0,54.0,51.0,52.0,53.0,52.0,51.0,52.0,52.0,51.0,51.0,52.0,52.0,53.0,55.0,53.0,53.0,53.0,53.0,51.0
1556,53.0,52.0,51.0,52.0,52.0,51.0,50.0,54.0,51.0,51.0,52.0,53.0,54.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0
1557,52.0,52.0,53.0,51.0,53.0,53.0,53.0,54.0,52.0,55.0,53.0,54.0,54.0,54.0,51.0,53.0,53.0,54.0,52.0,52.0
1558,52.0,52.0,51.0,52.0,52.0,53.0,53.0,54.0,51.0,53.0,54.0,53.0,53.0,54.0,51.0,51.0,54.0,52.0,52.0,51.0
1559,51.0,52.0,54.0,52.0,51.0,52.0,53.0,55.0,53.0,52.0,52.0,54.0,51.0,54.0,54.0,52.0,52.0,52.0,51.0,53.0
1560,53.0,52.0,52.0,51.0,50.0,51.0,54.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,51.0,55.0
1561,53.0,53.0,52.0,52.0,51.0,51.0,53.0,53.0,52.0,51.0,53.0,52.0,54.0,51.0,53.0,53.0,50.0,51.0,54.0,51.0
1562,53.0,51.0,51.0,51.0,54.0,54.0,52.0,54.0,53.0,53.0,51.0,51.0,52.0,52.0,51.0,53.0,52.0,51.0,52.0,50.0
1563,54.0,51.0,54.0,53.0,49.0,52.0,52.0,53.0,53.0,54.0,50.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0
1564,52.0,51.0,52.0,50.0,51.0,51.0,55.0,52.0,54.0,54.0,52.0,53.0,51.0,51.0,53.0,52.0,53.0,52.0,51.0,53.0
1565,54.0,51.0,53.0,52.0,53.0,53.0,52.0,55.0,52.0,53.0,51.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0
1566,53.0,54.0,54.0,56.0,53.0,51.0,53.0,53.0,52.0,53.0,52.0,52.0,55.0,52.0,52.0,52.0,51.0,54.0,52.0,53.0
1567,51.0,53.0,53.0,51.0,53.0,53.0,53.0,55.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,51.0
1568,51.0,53.0,51.0,52.0,51.0,54.0,51.0,55.0,54.0,52.0,51.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0
1569,52.0,51.0,53.0,50.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,51.0,52.0,52.0,53.0,54.0,52.0,53.0
1570,52.0,51.0,53.0,49.0,52.0,53.0,52.0,53.0,53.0,53.0,50.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0
1571,53.0,51.0,51.0,55.0,54.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,55.0,54.0,52.0,53.0,52.0,51.0,53.0,51.0
1572,52.0,53.0,53.0,53.0,51.0,53.0,53.0,54.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0
1573,51.0,51.0,52.0,54.0,51.0,53.0,54.0,52.0,53.0,52.0,51.0,52.0,54.0,53.0,53.0,51.0,53.0,54.0,51.0,52.0
1574,52.0,53.0,53.0,54.0,53.0,52.0,53.0,51.0,53.0,50.0,51.0,54.0,54.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0
1575,54.0,51.0,52.0,52.0,52.0,50.0,52.0,53.0,53.0,53.0,51.0,54.0,53.0,54.0,52.0,52.0,51.0,54.0,53.0,53.0
1576,53.0,51.0,53.0,53.0,51.0,51.0,53.0,52.0,53.0,51.0,53.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0,51.0,54.0
1577,52.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0,52.0,53.0
1578,51.0,51.0,53.0,55.0,51.0,51.0,51.0,55.0,51.0,51.0,52.0,52.0,52.0,52.0,51.0,52.0,55.0,54.0,53.0,52.0
1579,53.0,53.0,53.0,53.0,52.0,51.0,55.0,54.0,53.0,52.0,52.0,53.0,54.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0
1580,53.0,52.0,53.0,53.0,52.0,53.0,52.0,51.0,51.0,52.0,55.0,53.0,53.0,54.0,53.0,54.0,53.0,52.0,52.0,52.0
1581,51.0,52.0,54.0,54.0,54.0,53.0,50.0,52.0,51.0,51.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,55.0,54.0,51.0
1582,52.0,53.0,53.0,52.0,50.0,52.0,53.0,53.0,52.0,53.0,51.0,54.0,53.0,49.0,50.0,52.0,53.0,52.0,52.0,52.0
1583,52.0,51.0,52.0,53.0,51.0,52.0,51.0,52.0,51.0,51.0,53.0,53.0,54.0,54.0,50.0,51.0,52.0,53.0,52.0,52.0
1584,53.0,50.0,53.0,56.0,53.0,51.0,51.0,50.0,51.0,53.0,51.0,51.0,54.0,55.0,51.0,53.0,52.0,55.0,54.0,52.0
1585,53.0,50.0,52.0,55.0,52.0,54.0,51.0,53.0,51.0,54.0,50.0,54.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,53.0
1586,50.0,51.0,53.0,53.0,53.0,53.0,51.0,53.0,51.0,54.0,52.0,52.0,54.0,52.0,53.0,52.0,54.0,52.0,52.0,54.0
1587,53.0,53.0,52.0,52.0,51.0,53.0,52.0,51.0,53.0,53.0,52.0,51.0,54.0,55.0,52.0,55.0,51.0,50.0,52.0,52.0
1588,53.0,53.0,53.0,55.0,51.0,53.0,53.0,52.0,54.0,50.0,51.0,52.0,55.0,54.0,56.0,52.0,52.0,53.0,53.0,54.0
1589,52.0,52.0,54.0,50.0,52.0,51.0,53.0,52.0,52.0,55.0,51.0,51.0,51.0,51.0,54.0,53.0,51.0,54.0,52.0,53.0
1590,53.0,54.0,52.0,52.0,51.0,52.0,53.0,54.0,53.0,52.0,52.0,50.0,53.0,53.0,51.0,53.0,52.0,52.0,50.0,52.0
1591,53.0,51.0,53.0,54.0,53.0,51.0,51.0,54.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0,52.0,51.0,52.0,51.0,53.0
1592,53.0,51.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,53.0,51.0,51.0,53.0,52.0
1593,52.0,50.0,52.0,53.0,53.0,52.0,52.0,55.0,52.0,52.0,54.0,52.0,55.0,53.0,52.0,52.0,55.0,54.0,52.0,53.0
1594,54.0,51.0,54.0,50.0,52.0,51.0,51.0,53.0,51.0,54.0,53.0,52.0,54.0,54.0,53.0,51.0,53.0,51.0,52.0,54.0
1595,54.0,53.0,54.0,51.0,51.0,53.0,51.0,55.0,53.0,52.0,55.0,54.0,52.0,53.0,50.0,51.0,52.0,51.0,52.0,51.0
1596,54.0,51.0,54.0,53.0,52.0,53.0,52.0,52.0,54.0,51.0,54.0,53.0,52.0,53.0,53.0,51.0,52.0,55.0,52.0,51.0
1597,52.0,52.0,54.0,52.0,53.0,53.0,53.0,50.0,52.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,52.0,54.0,53.0,52.0
1598,51.0,54.0,52.0,53.0,52.0,54.0,53.0,54.0,52.0,52.0,54.0,55.0,52.0,53.0,49.0,50.0,53.0,51.0,52.0,54.0
1599,52.0,53.0,53.0,52.0,50.0,51.0,50.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,53.0,52.0,55.0,51.0
1600,53.0,51.0,52.0,53.0,52.0,54.0,50.0,51.0,53.0,52.0,53.0,53.0,51.0,54.0,52.0,52.0,50.0,54.0,52.0,51.0
1601,52.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,52.0,51.0,51.0
1602,53.0,53.0,52.0,51.0,50.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0,51.0,51.0,52.0,53.0,51.0,51.0,52.0
1603,53.0,51.0,53.0,50.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,55.0,51.0,51.0,52.0,53.0,52.0,52.0
1604,53.0,51.0,49.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,52.0,52.0,52.0,51.0,53.0,52.0,52.0,53.0,54.0,52.0
1605,53.0,52.0,53.0,53.0,53.0,53.0,50.0,53.0,52.0,52.0,51.0,54.0,52.0,53.0,52.0,51.0,53.0,51.0,52.0,52.0
1606,53.0,52.0,54.0,53.0,50.0,52.0,53.0,53.0,52.0,53.0,50.0,52.0,53.0,53.0,52.0,52.0,51.0,54.0,54.0,53.0
1607,52.0,54.0,52.0,51.0,50.0,54.0,54.0,54.0,51.0,52.0,49.0,52.0,54.0,53.0,51.0,52.0,53.0,52.0,55.0,53.0
1608,52.0,52.0,51.0,52.0,51.0,53.0,53.0,54.0,52.0,52.0,51.0,53.0,52.0,53.0,50.0,52.0,52.0,54.0,51.0,52.0
1609,53.0,51.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,51.0,52.0,53.0,53.0
1610,52.0,52.0,52.0,51.0,52.0,53.0,52.0,52.0,54.0,53.0,55.0,52.0,53.0,53.0,52.0,51.0,53.0,54.0,51.0,53.0
1611,54.0,53.0,55.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0
1612,54.0,52.0,53.0,54.0,51.0,53.0,52.0,54.0,53.0,52.0,52.0,54.0,54.0,50.0,53.0,53.0,52.0,52.0,50.0,52.0
1613,54.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,54.0,50.0,54.0,53.0,51.0,51.0,50.0,53.0,51.0,51.0,53.0,54.0
1614,53.0,51.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,50.0,51.0,53.0,54.0,53.0,53.0
1615,54.0,52.0,53.0,51.0,51.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,51.0,53.0,52.0,53.0
1616,52.0,51.0,53.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,51.0,53.0,52.0,55.0,53.0,54.0
1617,54.0,52.0,53.0,51.0,52.0,55.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,54.0,52.0
1618,53.0,54.0,54.0,52.0,51.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,51.0,52.0,53.0,51.0,51.0,52.0,53.0
1619,52.0,52.0,52.0,52.0,51.0,54.0,51.0,51.0,53.0,53.0,51.0,52.0,54.0,53.0,51.0,53.0,54.0,54.0,52.0,52.0
1620,53.0,50.0,51.0,52.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0,53.0,54.0,54.0,53.0,52.0,51.0,53.0,53.0,50.0
1621,53.0,52.0,54.0,52.0,51.0,53.0,52.0,52.0,54.0,49.0,52.0,52.0,54.0,53.0,54.0,52.0,50.0,52.0,53.0,51.0
1622,55.0,51.0,51.0,52.0,52.0,53.0,51.0,53.0,54.0,52.0,49.0,53.0,53.0,52.0,51.0,51.0,50.0,51.0,51.0,52.0
1623,54.0,51.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,51.0,54.0
1624,52.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,54.0,52.0,50.0,52.0,54.0,55.0,52.0,53.0,53.0,52.0,51.0
1625,51.0,53.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,53.0,51.0,52.0,53.0,52.0
1626,54.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,52.0,50.0,55.0,52.0,53.0
1627,53.0,52.0,55.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0,52.0,50.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0
1628,54.0,53.0,51.0,52.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,51.0,51.0,51.0,53.0,52.0
1629,55.0,52.0,53.0,50.0,52.0,52.0,52.0,52.0,53.0,51.0,51.0,53.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0
1630,51.0,50.0,53.0,52.0,51.0,52.0,51.0,54.0,52.0,53.0,53.0,51.0,54.0,52.0,52.0,53.0,54.0,54.0,51.0,54.0
1631,52.0,51.0,53.0,51.0,52.0,53.0,53.0,54.0,51.0,54.0,50.0,52.0,53.0,50.0,52.0,54.0,53.0,53.0,54.0,54.0
1632,51.0,54.0,51.0,52.0,52.0,51.0,52.0,53.0,53.0,55.0,50.0,52.0,52.0,53.0,50.0,53.0,52.0,51.0,52.0,53.0
1633,53.0,51.0,53.0,52.0,51.0,51.0,52.0,52.0,54.0,53.0,52.0,51.0,52.0,52.0,51.0,51.0,52.0,53.0,52.0,52.0
1634,54.0,53.0,53.0,51.0,52.0,52.0,52.0,50.0,55.0,50.0,52.0,54.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0
1635,53.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,54.0,52.0,53.0,55.0,51.0,53.0,52.0,49.0,51.0,53.0,52.0,52.0
1636,52.0,53.0,51.0,53.0,49.0,54.0,52.0,51.0,53.0,52.0,52.0,53.0,54.0,52.0,54.0,52.0,53.0,54.0,53.0,53.0
1637,52.0,52.0,51.0,51.0,51.0,51.0,54.0,54.0,55.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,54.0
1638,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,52.0,51.0,52.0,52.0,53.0,53.0,53.0,50.0,52.0
1639,52.0,53.0,50.0,52.0,51.0,51.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,51.0,54.0,52.0,52.0,53.0,51.0,52.0
1640,52.0,53.0,52.0,51.0,52.0,50.0,52.0,53.0,53.0,54.0,53.0,52.0,54.0,54.0,54.0,51.0,52.0,52.0,52.0,52.0
1641,52.0,52.0,52.0,51.0,53.0,52.0,51.0,54.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,54.0
1642,53.0,52.0,53.0,53.0,52.0,52.0,51.0,52.0,54.0,54.0,53.0,54.0,54.0,53.0,53.0,51.0,55.0,51.0,53.0,51.0
1643,52.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,49.0,52.0,53.0,52.0,52.0,52.0,52.0
1644,52.0,52.0,54.0,52.0,49.0,53.0,54.0,53.0,50.0,54.0,52.0,54.0,54.0,53.0,52.0,51.0,50.0,53.0,52.0,53.0
1645,52.0,52.0,52.0,54.0,52.0,53.0,54.0,54.0,52.0,54.0,51.0,54.0,52.0,53.0,53.0,53.0,52.0,51.0,51.0,53.0
1646,54.0,51.0,51.0,52.0,52.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0
1647,53.0,52.0,50.0,51.0,52.0,52.0,53.0,54.0,54.0,52.0,50.0,56.0,52.0,52.0,52.0,53.0,51.0,51.0,52.0,52.0
1648,52.0,52.0,53.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,51.0,52.0,54.0,50.0,51.0,51.0,51.0,52.0,53.0
1649,53.0,50.0,53.0,52.0,52.0,51.0,52.0,51.0,53.0,53.0,53.0,51.0,54.0,53.0,52.0,52.0,50.0,52.0,54.0,51.0
1650,53.0,53.0,50.0,52.0,55.0,51.0,53.0,52.0,50.0,52.0,52.0,54.0,52.0,53.0,51.0,52.0,51.0,52.0,50.0,52.0
1651,51.0,52.0,51.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,51.0,54.0
1652,53.0,52.0,54.0,52.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,52.0,52.0
1653,52.0,51.0,51.0,51.0,52.0,53.0,53.0,51.0,51.0,52.0,51.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0
1654,54.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,55.0,51.0,50.0,52.0,53.0,53.0
1655,53.0,51.0,53.0,50.0,52.0,52.0,51.0,54.0,51.0,54.0,51.0,53.0,52.0,51.0,53.0,51.0,52.0,52.0,52.0,53.0
1656,53.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,54.0,52.0,53.0,52.0,53.0,51.0,55.0
1657,54.0,51.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0,51.0,54.0
1658,52.0,52.0,53.0,53.0,50.0,52.0,50.0,52.0,52.0,52.0,52.0,54.0,54.0,52.0,51.0,53.0,52.0,51.0,51.0,53.0
1659,54.0,54.0,54.0,52.0,50.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,54.0,51.0,53.0
1660,53.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,50.0,52.0,53.0,53.0,53.0,54.0,52.0,51.0,53.0,53.0,51.0,52.0
1661,53.0,52.0,52.0,52.0,50.0,53.0,51.0,50.0,51.0,54.0,54.0,53.0,53.0,52.0,51.0,53.0,49.0,52.0,52.0,53.0
1662,54.0,51.0,51.0,52.0,48.0,51.0,49.0,55.0,53.0,53.0,52.0,53.0,50.0,52.0,52.0,53.0,51.0,51.0,51.0,53.0
1663,51.0,52.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,54.0,53.0,51.0,53.0,52.0,53.0,52.0,52.0
1664,53.0,56.0,53.0,53.0,51.0,51.0,52.0,54.0,52.0,53.0,52.0,52.0,54.0,52.0,51.0,51.0,51.0,51.0,52.0,53.0
1665,53.0,49.0,50.0,54.0,52.0,52.0,52.0,55.0,52.0,51.0,52.0,53.0,51.0,52.0,51.0,51.0,53.0,50.0,51.0,54.0
1666,53.0,52.0,52.0,53.0,53.0,52.0,50.0,52.0,52.0,53.0,52.0,51.0,54.0,51.0,51.0,53.0,51.0,52.0,53.0,53.0
1667,54.0,53.0,51.0,50.0,50.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,51.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0
1668,50.0,52.0,53.0,53.0,54.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,54.0
1669,52.0,55.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,54.0,51.0,53.0,52.0,53.0,51.0,54.0,51.0,51.0,52.0,52.0
1670,53.0,53.0,51.0,52.0,54.0,51.0,54.0,53.0,52.0,52.0,53.0,54.0,52.0,50.0,51.0,52.0,53.0,51.0,52.0,52.0
1671,52.0,53.0,54.0,54.0,52.0,52.0,51.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,52.0,51.0,52.0,54.0
1672,52.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,54.0,51.0,53.0,53.0,54.0,53.0,51.0,52.0,51.0,49.0,52.0
1673,53.0,55.0,52.0,53.0,51.0,53.0,52.0,52.0,50.0,52.0,53.0,53.0,53.0,51.0,53.0,54.0,54.0,52.0,54.0,53.0
1674,54.0,53.0,53.0,53.0,53.0,51.0,52.0,51.0,54.0,53.0,51.0,52.0,52.0,54.0,53.0,50.0,52.0,53.0,53.0,54.0
1675,53.0,52.0,52.0,52.0,52.0,52.0,55.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,53.0,50.0,51.0,51.0,52.0,54.0
1676,52.0,51.0,53.0,52.0,54.0,53.0,52.0,51.0,55.0,52.0,52.0,52.0,54.0,53.0,54.0,53.0,53.0,51.0,53.0,52.0
1677,53.0,52.0,52.0,53.0,52.0,52.0,51.0,53.0,52.0,52.0,51.0,53.0,52.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0
1678,53.0,53.0,53.0,52.0,53.0,51.0,54.0,54.0,53.0,52.0,54.0,52.0,52.0,54.0,50.0,54.0,52.0,53.0,51.0,51.0
1679,52.0,53.0,52.0,51.0,54.0,52.0,54.0,52.0,52.0,53.0,53.0,52.0,52.0,55.0,52.0,53.0,53.0,53.0,52.0,54.0
1680,53.0,53.0,52.0,51.0,53.0,51.0,54.0,53.0,51.0,54.0,51.0,53.0,53.0,54.0,52.0,53.0,55.0,54.0,51.0,52.0
1681,53.0,52.0,54.0,52.0,52.0,54.0,54.0,50.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0,53.0,55.0,50.0,52.0,51.0
1682,50.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,51.0,54.0,53.0,52.0,50.0,53.0
1683,53.0,53.0,53.0,54.0,53.0,53.0,53.0,51.0,51.0,53.0,54.0,53.0,54.0,51.0,52.0,53.0,55.0,54.0,51.0,53.0
1684,53.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,53.0,52.0,51.0,52.0,54.0,50.0,54.0,54.0,51.0,54.0
1685,50.0,52.0,50.0,51.0,53.0,53.0,53.0,53.0,52.0,55.0,51.0,54.0,51.0,52.0,52.0,51.0,52.0,52.0,50.0,54.0
1686,52.0,54.0,53.0,54.0,54.0,53.0,53.0,52.0,54.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,53.0,52.0,51.0
1687,56.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,50.0,54.0
1688,52.0,53.0,51.0,52.0,51.0,52.0,51.0,50.0,51.0,52.0,54.0,51.0,50.0,51.0,52.0,54.0,54.0,52.0,52.0,53.0
1689,54.0,52.0,51.0,52.0,52.0,52.0,53.0,51.0,53.0,54.0,52.0,51.0,50.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0
1690,55.0,53.0,51.0,53.0,52.0,53.0,51.0,53.0,50.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0,51.0,52.0,50.0,53.0
1691,55.0,53.0,53.0,53.0,51.0,52.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,53.0,52.0,51.0
1692,53.0,50.0,53.0,51.0,51.0,54.0,54.0,53.0,51.0,52.0,54.0,51.0,53.0,53.0,51.0,52.0,51.0,53.0,51.0,53.0
1693,52.0,52.0,53.0,51.0,52.0,53.0,55.0,52.0,51.0,53.0,52.0,52.0,54.0,53.0,50.0,53.0,53.0,52.0,52.0,53.0
