,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19
166,52.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,52.0,54.0
167,51.0,51.0,56.0,56.0,53.0,53.0,53.0,54.0,53.0,51.0,55.0,55.0,55.0,51.0,51.0,51.0,52.0,53.0,53.0,53.0
168,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,54.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,51.0,54.0
169,53.0,53.0,49.0,49.0,53.0,53.0,55.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0
170,54.0,54.0,56.0,56.0,53.0,53.0,55.0,53.0,52.0,51.0,54.0,54.0,54.0,53.0,53.0,53.0,51.0,52.0,50.0,53.0
171,52.0,52.0,55.0,55.0,53.0,53.0,52.0,52.0,54.0,51.0,54.0,54.0,54.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0
172,53.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,54.0,54.0
173,53.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,50.0,50.0,52.0,53.0,51.0,55.0
174,53.0,53.0,55.0,55.0,54.0,54.0,52.0,50.0,51.0,50.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,54.0
175,53.0,53.0,56.0,56.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,52.0,54.0
176,53.0,53.0,54.0,54.0,51.0,51.0,51.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,54.0,55.0,52.0
177,52.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,54.0,49.0,54.0,54.0,54.0,50.0,50.0,50.0,55.0,53.0,53.0,54.0
178,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0
179,53.0,53.0,54.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,55.0,55.0,55.0,54.0,54.0,54.0,53.0,51.0,55.0,52.0
180,51.0,51.0,54.0,54.0,52.0,52.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,55.0
181,51.0,51.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0
182,52.0,52.0,55.0,55.0,53.0,53.0,56.0,51.0,52.0,52.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,52.0,50.0,53.0
183,53.0,53.0,55.0,55.0,53.0,53.0,53.0,51.0,50.0,53.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0
184,52.0,52.0,54.0,54.0,51.0,51.0,53.0,53.0,54.0,53.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,54.0,54.0,52.0
185,51.0,51.0,54.0,54.0,53.0,53.0,54.0,51.0,51.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,51.0,53.0,52.0
186,53.0,53.0,54.0,54.0,53.0,53.0,52.0,51.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,55.0,51.0
187,52.0,52.0,53.0,53.0,53.0,53.0,55.0,50.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0
188,53.0,53.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,54.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0
189,53.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0
190,52.0,52.0,52.0,52.0,52.0,52.0,55.0,51.0,53.0,51.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,52.0,51.0,51.0
191,52.0,52.0,54.0,54.0,54.0,54.0,55.0,53.0,53.0,52.0,53.0,53.0,53.0,50.0,50.0,50.0,52.0,54.0,54.0,51.0
192,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,54.0,54.0,54.0,55.0,53.0,52.0,53.0
193,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,54.0,52.0,52.0,52.0,51.0,51.0,51.0,54.0,52.0,52.0,53.0
194,52.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,54.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0
195,53.0,53.0,55.0,55.0,54.0,54.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,54.0,50.0,53.0
196,54.0,54.0,53.0,53.0,52.0,52.0,55.0,53.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0
197,54.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,53.0
198,54.0,54.0,55.0,55.0,52.0,52.0,53.0,51.0,52.0,51.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
199,51.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0
200,52.0,52.0,52.0,52.0,51.0,51.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,55.0
201,53.0,53.0,50.0,50.0,49.0,49.0,52.0,53.0,54.0,52.0,54.0,54.0,54.0,51.0,51.0,51.0,52.0,53.0,53.0,53.0
202,53.0,53.0,53.0,53.0,51.0,51.0,52.0,54.0,52.0,54.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,54.0,51.0,53.0
203,51.0,51.0,51.0,51.0,53.0,53.0,51.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0
204,54.0,54.0,52.0,52.0,54.0,54.0,52.0,52.0,53.0,50.0,54.0,54.0,54.0,51.0,51.0,51.0,53.0,55.0,54.0,52.0
205,52.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,54.0
206,53.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,50.0,54.0
207,52.0,52.0,53.0,53.0,56.0,56.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,51.0,52.0,53.0,50.0,55.0
208,53.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,52.0,52.0
209,54.0,54.0,55.0,55.0,54.0,54.0,54.0,53.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0
210,52.0,52.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,50.0,50.0,52.0
211,54.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,50.0,52.0,53.0
212,52.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0
213,51.0,51.0,52.0,52.0,52.0,52.0,50.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,51.0
214,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,50.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0
215,52.0,52.0,52.0,52.0,54.0,54.0,53.0,54.0,54.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,53.0,52.0,54.0
216,52.0,52.0,52.0,52.0,51.0,51.0,50.0,52.0,54.0,52.0,55.0,55.0,55.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0
217,51.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,49.0,55.0,55.0,55.0,53.0,53.0,53.0,52.0,54.0,50.0,51.0
218,52.0,52.0,53.0,53.0,54.0,54.0,51.0,51.0,53.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,52.0,52.0,51.0,53.0
219,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,52.0,54.0
220,52.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,54.0,54.0,54.0,55.0,55.0,55.0,53.0,55.0,51.0,52.0
221,53.0,53.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,53.0,51.0,54.0
222,52.0,52.0,52.0,52.0,54.0,54.0,53.0,50.0,54.0,51.0,52.0,52.0,52.0,51.0,51.0,51.0,50.0,52.0,53.0,54.0
223,54.0,54.0,53.0,53.0,51.0,51.0,53.0,51.0,50.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,54.0,54.0,53.0,55.0
224,53.0,53.0,53.0,53.0,54.0,54.0,53.0,51.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,54.0,53.0
225,51.0,51.0,52.0,52.0,53.0,53.0,54.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,55.0,54.0,51.0,54.0
226,53.0,53.0,53.0,53.0,53.0,53.0,51.0,50.0,53.0,51.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,51.0,53.0
227,51.0,51.0,53.0,53.0,53.0,53.0,54.0,51.0,53.0,51.0,55.0,55.0,55.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0
228,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,53.0,54.0
229,52.0,52.0,53.0,53.0,53.0,53.0,50.0,52.0,52.0,50.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0
230,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0
231,54.0,54.0,52.0,52.0,51.0,51.0,54.0,50.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,52.0,53.0,53.0
232,53.0,53.0,53.0,53.0,53.0,53.0,55.0,51.0,53.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0
233,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,52.0,55.0,53.0
234,53.0,53.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0,52.0,54.0,55.0
235,52.0,52.0,51.0,51.0,52.0,52.0,55.0,51.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,51.0,50.0,51.0,54.0
236,51.0,51.0,52.0,52.0,52.0,52.0,55.0,50.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,52.0
237,51.0,51.0,53.0,53.0,53.0,53.0,55.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0
238,53.0,53.0,49.0,49.0,51.0,51.0,53.0,52.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,52.0,55.0,52.0,54.0,52.0
239,51.0,51.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,53.0,52.0
240,50.0,50.0,53.0,53.0,53.0,53.0,53.0,49.0,51.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0
241,52.0,52.0,51.0,51.0,52.0,52.0,53.0,52.0,54.0,50.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0
242,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,54.0,52.0
243,55.0,55.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,51.0
244,52.0,52.0,53.0,53.0,54.0,54.0,52.0,55.0,53.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,55.0,53.0,52.0,49.0
245,53.0,53.0,52.0,52.0,52.0,52.0,53.0,49.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,52.0
246,52.0,52.0,51.0,51.0,54.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,51.0,54.0,52.0,53.0
247,51.0,51.0,54.0,54.0,53.0,53.0,51.0,52.0,51.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,52.0,52.0
248,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0
249,51.0,51.0,53.0,53.0,53.0,53.0,51.0,54.0,54.0,52.0,55.0,55.0,55.0,53.0,53.0,53.0,51.0,54.0,51.0,50.0
250,52.0,52.0,54.0,54.0,51.0,51.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,53.0,53.0
251,53.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,54.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0
252,52.0,52.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0,51.0
253,52.0,52.0,53.0,53.0,52.0,52.0,52.0,50.0,54.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,53.0,52.0,53.0,55.0
254,52.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,54.0,51.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,51.0,53.0,53.0
255,52.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,51.0,54.0,55.0
256,50.0,50.0,54.0,54.0,53.0,53.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0,53.0
257,51.0,51.0,53.0,53.0,54.0,54.0,54.0,51.0,52.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,53.0,54.0,52.0
258,53.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,55.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,50.0,52.0,55.0
259,52.0,52.0,53.0,53.0,54.0,54.0,54.0,56.0,54.0,53.0,52.0,52.0,52.0,55.0,55.0,55.0,54.0,54.0,53.0,52.0
260,51.0,51.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0,51.0,51.0,51.0,52.0,52.0,52.0,50.0,53.0,54.0,53.0
261,52.0,52.0,53.0,53.0,54.0,54.0,53.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,52.0,54.0,53.0
262,50.0,50.0,51.0,51.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,56.0,54.0,52.0,51.0
263,52.0,52.0,54.0,54.0,51.0,51.0,53.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0,54.0
264,51.0,51.0,55.0,55.0,53.0,53.0,52.0,52.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0
265,51.0,51.0,52.0,52.0,53.0,53.0,53.0,51.0,53.0,54.0,51.0,51.0,51.0,54.0,54.0,54.0,53.0,51.0,50.0,53.0
266,52.0,52.0,52.0,52.0,53.0,53.0,56.0,51.0,54.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,52.0,55.0,52.0
267,53.0,53.0,54.0,54.0,53.0,53.0,53.0,54.0,52.0,50.0,53.0,53.0,53.0,51.0,51.0,51.0,54.0,51.0,53.0,54.0
268,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0
269,51.0,51.0,52.0,52.0,54.0,54.0,53.0,50.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,55.0,50.0,52.0
270,52.0,52.0,53.0,53.0,52.0,52.0,52.0,51.0,50.0,50.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,54.0,53.0
271,51.0,51.0,53.0,53.0,51.0,51.0,53.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,55.0,50.0,52.0
272,52.0,52.0,54.0,54.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,55.0,51.0,53.0
273,52.0,52.0,51.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,56.0,53.0
274,54.0,54.0,52.0,52.0,53.0,53.0,54.0,55.0,55.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,52.0,51.0
275,51.0,51.0,53.0,53.0,50.0,50.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,50.0,50.0,50.0,53.0,50.0,55.0,54.0
276,50.0,50.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,51.0,55.0,55.0,55.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0
277,50.0,50.0,52.0,52.0,52.0,52.0,51.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0,53.0,53.0,53.0
278,54.0,54.0,52.0,52.0,51.0,51.0,51.0,52.0,54.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,52.0,52.0,55.0
279,53.0,53.0,54.0,54.0,54.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,51.0,52.0,53.0,53.0,53.0
280,51.0,51.0,52.0,52.0,52.0,52.0,54.0,53.0,52.0,51.0,53.0,53.0,53.0,51.0,51.0,51.0,49.0,53.0,52.0,53.0
281,51.0,51.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,51.0,52.0
282,54.0,54.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0
283,54.0,54.0,53.0,53.0,52.0,52.0,54.0,51.0,56.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0,52.0
284,51.0,51.0,54.0,54.0,53.0,53.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,51.0
285,53.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0,51.0,51.0
286,53.0,53.0,52.0,52.0,51.0,51.0,53.0,53.0,52.0,53.0,54.0,54.0,54.0,53.0,53.0,53.0,54.0,52.0,53.0,52.0
287,52.0,52.0,53.0,53.0,51.0,51.0,53.0,51.0,53.0,50.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
288,52.0,52.0,51.0,51.0,52.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,53.0,53.0,50.0,52.0,52.0,54.0
289,52.0,52.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,52.0
290,53.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,55.0,55.0,55.0,52.0,52.0,52.0,53.0,53.0,50.0,52.0
291,53.0,53.0,51.0,51.0,51.0,51.0,52.0,52.0,53.0,53.0,55.0,55.0,55.0,53.0,53.0,53.0,52.0,54.0,53.0,51.0
292,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,49.0,49.0,49.0,53.0,53.0,53.0,52.0,55.0,52.0,53.0
293,51.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,54.0,50.0,53.0
294,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0,54.0,53.0,49.0
295,55.0,55.0,54.0,54.0,53.0,53.0,51.0,51.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,51.0,48.0,51.0
296,52.0,52.0,50.0,50.0,51.0,51.0,53.0,52.0,54.0,53.0,51.0,51.0,51.0,52.0,52.0,52.0,51.0,53.0,51.0,52.0
297,51.0,51.0,52.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,51.0,51.0,51.0,53.0,53.0,53.0,52.0,55.0,53.0,52.0
298,52.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,54.0,54.0,54.0,51.0,51.0,51.0,54.0,54.0,55.0,53.0
299,51.0,51.0,54.0,54.0,51.0,51.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,55.0,55.0,55.0,53.0,54.0,53.0,53.0
300,53.0,53.0,52.0,52.0,51.0,51.0,53.0,51.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,53.0,54.0
301,51.0,51.0,52.0,52.0,52.0,52.0,53.0,51.0,51.0,51.0,54.0,54.0,54.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0
302,52.0,52.0,51.0,51.0,50.0,50.0,55.0,51.0,51.0,52.0,55.0,55.0,55.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0
303,53.0,53.0,52.0,52.0,53.0,53.0,55.0,50.0,51.0,50.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,51.0,51.0
304,54.0,54.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,53.0
305,50.0,50.0,53.0,53.0,51.0,51.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0
306,52.0,52.0,52.0,52.0,50.0,50.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0
307,53.0,53.0,51.0,51.0,51.0,51.0,51.0,53.0,53.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0
308,53.0,53.0,53.0,53.0,52.0,52.0,52.0,49.0,53.0,53.0,53.0,53.0,53.0,50.0,50.0,50.0,51.0,54.0,53.0,53.0
309,52.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,54.0,55.0,55.0,55.0,51.0,51.0,51.0,53.0,52.0,52.0,54.0
310,49.0,49.0,52.0,52.0,51.0,51.0,53.0,54.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0,51.0,53.0,54.0,51.0,52.0
311,54.0,54.0,51.0,51.0,53.0,53.0,55.0,52.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0
312,54.0,54.0,53.0,53.0,51.0,51.0,54.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,56.0
313,51.0,51.0,50.0,50.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,51.0,52.0,51.0
314,52.0,52.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0
315,51.0,51.0,54.0,54.0,51.0,51.0,52.0,53.0,55.0,52.0,53.0,53.0,53.0,51.0,51.0,51.0,51.0,54.0,53.0,54.0
316,53.0,53.0,54.0,54.0,53.0,53.0,53.0,50.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0
317,51.0,51.0,53.0,53.0,50.0,50.0,53.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,50.0,52.0,54.0
318,51.0,51.0,53.0,53.0,52.0,52.0,55.0,53.0,52.0,51.0,55.0,55.0,55.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0
319,54.0,54.0,52.0,52.0,51.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0
320,52.0,52.0,52.0,52.0,50.0,50.0,53.0,52.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,51.0,51.0,52.0
321,53.0,53.0,52.0,52.0,53.0,53.0,53.0,55.0,51.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,54.0,52.0,51.0
322,51.0,51.0,53.0,53.0,51.0,51.0,52.0,54.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,53.0
323,53.0,53.0,53.0,53.0,53.0,53.0,51.0,53.0,55.0,51.0,53.0,53.0,53.0,51.0,51.0,51.0,52.0,53.0,54.0,53.0
324,54.0,54.0,53.0,53.0,54.0,54.0,53.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0
325,52.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,52.0,55.0,53.0,53.0,53.0,51.0,51.0,51.0,53.0,52.0,53.0,53.0
326,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,55.0,52.0,55.0,55.0,55.0,50.0,50.0,50.0,53.0,50.0,54.0,54.0
327,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,54.0,54.0,54.0,51.0,53.0,52.0,53.0
328,54.0,54.0,52.0,52.0,52.0,52.0,51.0,51.0,54.0,52.0,54.0,54.0,54.0,52.0,52.0,52.0,52.0,54.0,54.0,55.0
329,54.0,54.0,54.0,54.0,53.0,53.0,53.0,52.0,54.0,52.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,54.0,51.0,53.0
330,51.0,51.0,52.0,52.0,51.0,51.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,51.0
331,54.0,54.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0
332,54.0,54.0,55.0,55.0,53.0,53.0,53.0,51.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0
333,53.0,53.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,51.0,51.0,52.0,53.0,55.0,52.0
334,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,54.0,51.0,54.0,53.0
