,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20
1544,1543,53.0,55.0,54.0,53.0,51.0,53.0,51.0,52.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0,55.0,52.0,50.0,53.0
1545,1544,51.0,54.0,53.0,52.0,53.0,53.0,51.0,52.0,54.0,54.0,55.0,52.0,53.0,48.0,53.0,52.0,52.0,53.0,54.0,53.0
1546,1545,53.0,52.0,54.0,51.0,52.0,53.0,54.0,54.0,54.0,54.0,54.0,53.0,52.0,50.0,51.0,51.0,53.0,53.0,52.0,53.0
1547,1546,54.0,53.0,53.0,51.0,52.0,51.0,52.0,52.0,52.0,52.0,54.0,51.0,51.0,53.0,51.0,51.0,54.0,54.0,52.0,55.0
1548,1547,53.0,55.0,51.0,51.0,53.0,50.0,52.0,53.0,53.0,52.0,55.0,52.0,52.0,54.0,54.0,54.0,52.0,53.0,52.0,55.0
1549,1548,53.0,53.0,54.0,52.0,52.0,52.0,53.0,54.0,54.0,53.0,54.0,51.0,54.0,53.0,53.0,52.0,53.0,52.0,55.0,51.0
1550,1549,52.0,54.0,52.0,50.0,53.0,50.0,53.0,53.0,54.0,53.0,55.0,51.0,54.0,51.0,53.0,53.0,55.0,51.0,53.0,54.0
1551,1550,54.0,55.0,51.0,53.0,54.0,51.0,52.0,52.0,54.0,52.0,53.0,52.0,53.0,54.0,54.0,52.0,52.0,53.0,54.0,51.0
1552,1551,55.0,54.0,53.0,53.0,51.0,53.0,53.0,51.0,53.0,52.0,53.0,52.0,51.0,53.0,54.0,53.0,53.0,52.0,54.0,53.0
1553,1552,53.0,53.0,52.0,54.0,51.0,53.0,52.0,50.0,54.0,52.0,53.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0
1554,1553,53.0,53.0,53.0,53.0,52.0,52.0,51.0,52.0,52.0,51.0,53.0,51.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,50.0
1555,1554,53.0,54.0,54.0,53.0,51.0,53.0,50.0,52.0,52.0,52.0,54.0,53.0,52.0,51.0,53.0,52.0,51.0,53.0,52.0,52.0
1556,1555,54.0,55.0,54.0,52.0,51.0,50.0,53.0,52.0,53.0,51.0,52.0,53.0,54.0,53.0,52.0,51.0,51.0,55.0,52.0,54.0
1557,1556,52.0,54.0,52.0,53.0,53.0,54.0,55.0,54.0,53.0,50.0,53.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,51.0
1558,1557,52.0,55.0,53.0,50.0,51.0,51.0,52.0,52.0,54.0,52.0,54.0,51.0,52.0,51.0,53.0,50.0,52.0,53.0,51.0,53.0
1559,1558,54.0,54.0,52.0,50.0,52.0,52.0,51.0,54.0,54.0,53.0,55.0,51.0,53.0,53.0,52.0,51.0,54.0,54.0,51.0,52.0
1560,1559,53.0,54.0,54.0,52.0,51.0,50.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0
1561,1560,54.0,54.0,52.0,53.0,52.0,52.0,54.0,53.0,55.0,51.0,54.0,54.0,54.0,50.0,53.0,51.0,53.0,52.0,50.0,53.0
1562,1561,53.0,54.0,53.0,53.0,52.0,51.0,52.0,52.0,50.0,52.0,55.0,51.0,52.0,53.0,52.0,54.0,53.0,51.0,55.0,52.0
1563,1562,53.0,53.0,53.0,53.0,50.0,52.0,52.0,53.0,53.0,51.0,55.0,54.0,52.0,52.0,53.0,53.0,54.0,53.0,52.0,54.0
1564,1563,55.0,54.0,53.0,50.0,51.0,52.0,54.0,54.0,53.0,50.0,53.0,53.0,54.0,51.0,52.0,52.0,54.0,53.0,56.0,52.0
1565,1564,54.0,54.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,51.0,55.0,52.0,53.0,53.0,52.0,54.0,51.0,53.0,54.0,54.0
1566,1565,54.0,52.0,53.0,53.0,51.0,52.0,55.0,55.0,51.0,51.0,54.0,54.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0
1567,1566,52.0,52.0,51.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,54.0,51.0,52.0,56.0,50.0,53.0,54.0,51.0,53.0,53.0
1568,1567,53.0,54.0,52.0,51.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,54.0,54.0,54.0,53.0,52.0,52.0,54.0,52.0,52.0
1569,1568,54.0,53.0,52.0,56.0,51.0,52.0,54.0,52.0,53.0,50.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,51.0,52.0,51.0
1570,1569,52.0,53.0,55.0,51.0,52.0,52.0,53.0,52.0,54.0,51.0,55.0,53.0,53.0,53.0,52.0,54.0,53.0,51.0,54.0,52.0
1571,1570,53.0,54.0,50.0,48.0,54.0,52.0,53.0,51.0,54.0,52.0,53.0,52.0,52.0,54.0,52.0,51.0,51.0,54.0,50.0,53.0
1572,1571,51.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,54.0,53.0,52.0,54.0,52.0,55.0,52.0,52.0,54.0,51.0
1573,1572,53.0,53.0,53.0,56.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,50.0,54.0,53.0,52.0
1574,1573,53.0,54.0,51.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,51.0,53.0,51.0,54.0,52.0
1575,1574,52.0,53.0,55.0,50.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0,53.0,51.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0
1576,1575,53.0,55.0,54.0,54.0,52.0,53.0,52.0,55.0,54.0,53.0,53.0,54.0,52.0,52.0,51.0,49.0,49.0,53.0,52.0,52.0
1577,1576,53.0,53.0,52.0,56.0,52.0,53.0,53.0,52.0,51.0,53.0,54.0,52.0,53.0,52.0,52.0,54.0,54.0,52.0,54.0,53.0
1578,1577,52.0,51.0,54.0,51.0,52.0,53.0,53.0,52.0,52.0,52.0,54.0,55.0,53.0,51.0,54.0,54.0,54.0,53.0,52.0,54.0
1579,1578,52.0,53.0,53.0,51.0,53.0,54.0,54.0,53.0,54.0,53.0,53.0,53.0,52.0,51.0,54.0,52.0,52.0,51.0,54.0,52.0
1580,1579,51.0,54.0,55.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,51.0,52.0,52.0,54.0,53.0,53.0
1581,1580,53.0,51.0,53.0,53.0,51.0,54.0,53.0,52.0,53.0,51.0,55.0,53.0,53.0,51.0,53.0,50.0,51.0,52.0,53.0,55.0
1582,1581,53.0,53.0,51.0,48.0,51.0,55.0,52.0,53.0,53.0,52.0,54.0,54.0,53.0,51.0,52.0,53.0,51.0,51.0,55.0,52.0
1583,1582,52.0,54.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,55.0,52.0,52.0,53.0,51.0,51.0,53.0,54.0,52.0,51.0
1584,1583,52.0,52.0,55.0,54.0,53.0,52.0,54.0,52.0,55.0,54.0,55.0,51.0,48.0,54.0,52.0,53.0,52.0,52.0,52.0,52.0
1585,1584,53.0,55.0,53.0,50.0,54.0,53.0,52.0,53.0,54.0,54.0,54.0,57.0,52.0,53.0,52.0,53.0,53.0,52.0,51.0,51.0
1586,1585,52.0,54.0,54.0,50.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,51.0,53.0,49.0,52.0,51.0,54.0,52.0,51.0,53.0
1587,1586,52.0,54.0,52.0,54.0,54.0,51.0,54.0,53.0,52.0,52.0,54.0,50.0,52.0,52.0,52.0,50.0,54.0,49.0,53.0,55.0
1588,1587,52.0,53.0,51.0,57.0,53.0,52.0,53.0,52.0,54.0,54.0,55.0,56.0,53.0,54.0,54.0,51.0,53.0,53.0,52.0,53.0
1589,1588,53.0,52.0,53.0,50.0,53.0,55.0,53.0,52.0,52.0,54.0,54.0,53.0,51.0,51.0,52.0,52.0,52.0,49.0,54.0,54.0
1590,1589,53.0,53.0,54.0,51.0,50.0,52.0,51.0,52.0,53.0,51.0,53.0,53.0,55.0,52.0,52.0,52.0,54.0,53.0,53.0,52.0
1591,1590,53.0,55.0,50.0,52.0,53.0,51.0,53.0,51.0,53.0,51.0,52.0,52.0,53.0,53.0,54.0,53.0,54.0,53.0,52.0,51.0
1592,1591,55.0,54.0,51.0,53.0,51.0,53.0,54.0,53.0,52.0,54.0,53.0,54.0,53.0,52.0,54.0,52.0,53.0,54.0,54.0,52.0
1593,1592,54.0,52.0,52.0,47.0,52.0,52.0,51.0,54.0,53.0,53.0,53.0,52.0,51.0,51.0,54.0,52.0,53.0,54.0,50.0,51.0
1594,1593,54.0,53.0,53.0,50.0,54.0,51.0,51.0,51.0,54.0,50.0,52.0,50.0,52.0,53.0,53.0,49.0,52.0,51.0,53.0,50.0
1595,1594,54.0,54.0,52.0,55.0,51.0,52.0,53.0,53.0,53.0,51.0,52.0,54.0,52.0,52.0,54.0,52.0,53.0,54.0,53.0,53.0
1596,1595,54.0,54.0,50.0,51.0,51.0,53.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0,50.0,52.0,51.0,55.0
1597,1596,53.0,52.0,52.0,50.0,51.0,52.0,53.0,52.0,54.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0
1598,1597,55.0,54.0,51.0,56.0,53.0,53.0,53.0,50.0,54.0,54.0,55.0,53.0,53.0,53.0,54.0,51.0,53.0,53.0,52.0,53.0
1599,1598,54.0,54.0,53.0,55.0,51.0,53.0,53.0,53.0,53.0,50.0,55.0,53.0,53.0,54.0,52.0,52.0,54.0,51.0,53.0,52.0
1600,1599,51.0,53.0,53.0,50.0,52.0,52.0,52.0,53.0,52.0,54.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0
1601,1600,53.0,52.0,50.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,51.0,52.0,54.0,53.0,52.0,53.0,53.0,51.0
1602,1601,54.0,53.0,53.0,54.0,53.0,52.0,54.0,54.0,52.0,52.0,54.0,54.0,52.0,51.0,53.0,52.0,52.0,50.0,54.0,51.0
1603,1602,53.0,55.0,52.0,52.0,52.0,51.0,53.0,53.0,55.0,54.0,53.0,53.0,53.0,51.0,54.0,51.0,53.0,52.0,52.0,54.0
1604,1603,51.0,54.0,54.0,52.0,53.0,53.0,55.0,54.0,52.0,52.0,54.0,53.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,54.0
1605,1604,52.0,52.0,53.0,54.0,51.0,52.0,52.0,54.0,53.0,54.0,55.0,52.0,52.0,54.0,53.0,52.0,51.0,55.0,53.0,54.0
1606,1605,55.0,52.0,52.0,54.0,52.0,53.0,51.0,53.0,54.0,52.0,54.0,54.0,53.0,52.0,52.0,50.0,53.0,53.0,52.0,54.0
1607,1606,54.0,53.0,53.0,51.0,53.0,52.0,52.0,54.0,52.0,51.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,53.0,53.0,54.0
1608,1607,54.0,53.0,53.0,54.0,51.0,55.0,53.0,52.0,53.0,53.0,53.0,52.0,51.0,50.0,53.0,52.0,53.0,53.0,53.0,54.0
1609,1608,52.0,53.0,54.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,55.0,52.0,50.0,53.0,52.0,51.0,55.0,52.0,52.0,53.0
1610,1609,54.0,55.0,52.0,52.0,53.0,49.0,52.0,54.0,53.0,54.0,53.0,52.0,51.0,52.0,55.0,53.0,53.0,55.0,53.0,53.0
1611,1610,53.0,53.0,52.0,50.0,53.0,53.0,54.0,52.0,52.0,52.0,55.0,53.0,52.0,52.0,55.0,52.0,53.0,53.0,53.0,53.0
1612,1611,54.0,54.0,54.0,50.0,54.0,53.0,54.0,55.0,53.0,53.0,56.0,51.0,50.0,51.0,52.0,53.0,53.0,52.0,51.0,54.0
1613,1612,53.0,52.0,52.0,55.0,51.0,50.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,52.0,53.0,51.0,52.0,52.0,54.0
1614,1613,52.0,52.0,53.0,55.0,52.0,53.0,54.0,55.0,52.0,53.0,54.0,53.0,51.0,53.0,49.0,54.0,51.0,51.0,54.0,53.0
1615,1614,51.0,55.0,52.0,53.0,54.0,52.0,52.0,54.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,51.0,52.0
1616,1615,51.0,52.0,52.0,52.0,51.0,53.0,52.0,54.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,53.0
1617,1616,51.0,53.0,53.0,54.0,51.0,52.0,53.0,56.0,52.0,54.0,54.0,54.0,50.0,53.0,53.0,53.0,54.0,51.0,53.0,52.0
1618,1617,55.0,55.0,51.0,53.0,53.0,51.0,50.0,53.0,54.0,55.0,52.0,54.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,54.0
1619,1618,53.0,52.0,54.0,51.0,54.0,53.0,53.0,52.0,51.0,51.0,52.0,52.0,50.0,53.0,52.0,52.0,51.0,50.0,52.0,54.0
1620,1619,53.0,53.0,53.0,52.0,51.0,52.0,54.0,54.0,52.0,52.0,52.0,51.0,51.0,52.0,52.0,52.0,51.0,53.0,49.0,53.0
1621,1620,55.0,52.0,53.0,53.0,52.0,51.0,54.0,53.0,52.0,54.0,52.0,53.0,54.0,52.0,53.0,54.0,51.0,53.0,54.0,53.0
1622,1621,53.0,56.0,55.0,55.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0,51.0,53.0,54.0
1623,1622,52.0,56.0,54.0,54.0,51.0,54.0,53.0,49.0,55.0,52.0,52.0,53.0,53.0,51.0,54.0,52.0,53.0,50.0,50.0,53.0
1624,1623,53.0,52.0,54.0,50.0,54.0,50.0,53.0,50.0,52.0,51.0,53.0,51.0,51.0,54.0,52.0,54.0,52.0,52.0,54.0,52.0
1625,1624,53.0,54.0,54.0,54.0,52.0,50.0,52.0,52.0,54.0,54.0,53.0,51.0,54.0,52.0,53.0,54.0,54.0,53.0,52.0,53.0
1626,1625,52.0,52.0,53.0,52.0,52.0,53.0,54.0,52.0,54.0,54.0,55.0,52.0,51.0,53.0,53.0,52.0,52.0,52.0,53.0,51.0
1627,1626,53.0,54.0,53.0,51.0,53.0,52.0,52.0,53.0,53.0,50.0,52.0,50.0,50.0,52.0,49.0,52.0,52.0,53.0,53.0,52.0
1628,1627,54.0,52.0,53.0,56.0,52.0,51.0,51.0,54.0,55.0,53.0,53.0,51.0,53.0,50.0,55.0,54.0,53.0,55.0,51.0,53.0
1629,1628,53.0,52.0,54.0,51.0,54.0,50.0,52.0,54.0,52.0,52.0,54.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,51.0,50.0
1630,1629,52.0,51.0,53.0,51.0,52.0,52.0,51.0,53.0,53.0,51.0,54.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,52.0
1631,1630,54.0,51.0,54.0,52.0,52.0,55.0,50.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,54.0,52.0,53.0,52.0,55.0,51.0
1632,1631,52.0,53.0,51.0,52.0,53.0,53.0,51.0,54.0,52.0,53.0,54.0,54.0,52.0,54.0,52.0,52.0,54.0,53.0,52.0,50.0
1633,1632,53.0,51.0,52.0,51.0,51.0,55.0,52.0,50.0,53.0,54.0,54.0,53.0,52.0,53.0,54.0,53.0,52.0,52.0,49.0,53.0
1634,1633,53.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,52.0,51.0,51.0,52.0,50.0,53.0,52.0,53.0,53.0,55.0,53.0,52.0
1635,1634,52.0,52.0,53.0,53.0,53.0,51.0,53.0,54.0,54.0,54.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,54.0,53.0,51.0
1636,1635,53.0,53.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,51.0,51.0,52.0,52.0
1637,1636,53.0,52.0,53.0,53.0,52.0,49.0,53.0,51.0,53.0,51.0,52.0,51.0,52.0,51.0,53.0,52.0,55.0,54.0,53.0,53.0
1638,1637,55.0,54.0,52.0,51.0,53.0,52.0,50.0,53.0,55.0,53.0,53.0,54.0,51.0,51.0,54.0,57.0,52.0,53.0,54.0,52.0
1639,1638,51.0,53.0,54.0,52.0,52.0,52.0,55.0,53.0,54.0,51.0,52.0,52.0,52.0,53.0,50.0,53.0,53.0,52.0,53.0,52.0
1640,1639,52.0,53.0,52.0,53.0,51.0,51.0,52.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,51.0,51.0,52.0,54.0,51.0,53.0
1641,1640,53.0,54.0,55.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,52.0,50.0,52.0,52.0,55.0,52.0,52.0,53.0,53.0
1642,1641,55.0,53.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,51.0,53.0,53.0,52.0,54.0,52.0,55.0,52.0,54.0,52.0,51.0
1643,1642,52.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,50.0,52.0,53.0,52.0,55.0
1644,1643,53.0,53.0,54.0,53.0,54.0,53.0,53.0,53.0,51.0,51.0,54.0,53.0,53.0,52.0,54.0,49.0,53.0,52.0,54.0,53.0
1645,1644,53.0,53.0,53.0,52.0,51.0,53.0,51.0,51.0,54.0,54.0,55.0,52.0,53.0,52.0,54.0,53.0,54.0,52.0,53.0,53.0
1646,1645,52.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,51.0,53.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0,51.0,53.0,52.0
1647,1646,53.0,52.0,53.0,52.0,51.0,51.0,55.0,53.0,52.0,51.0,54.0,54.0,51.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0
1648,1647,52.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,51.0,54.0,54.0,54.0,53.0,50.0,53.0,52.0,52.0,52.0,52.0,53.0
1649,1648,54.0,52.0,51.0,50.0,53.0,53.0,54.0,54.0,52.0,53.0,53.0,53.0,50.0,54.0,50.0,55.0,52.0,53.0,53.0,50.0
1650,1649,51.0,53.0,53.0,54.0,52.0,50.0,54.0,52.0,54.0,53.0,52.0,54.0,52.0,52.0,53.0,51.0,54.0,53.0,52.0,50.0
1651,1650,54.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,54.0,51.0,48.0,53.0,50.0,52.0,54.0
1652,1651,53.0,53.0,53.0,51.0,52.0,53.0,53.0,51.0,53.0,52.0,54.0,52.0,52.0,55.0,53.0,52.0,55.0,52.0,54.0,52.0
1653,1652,51.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,54.0,53.0,53.0,54.0,52.0,52.0,53.0,54.0,54.0,50.0,54.0,53.0
1654,1653,53.0,52.0,54.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,55.0,54.0,50.0,53.0,53.0,50.0,51.0,52.0,54.0,53.0
1655,1654,52.0,53.0,54.0,54.0,50.0,53.0,52.0,51.0,54.0,53.0,53.0,54.0,51.0,54.0,51.0,49.0,52.0,53.0,54.0,52.0
1656,1655,52.0,54.0,52.0,53.0,53.0,53.0,50.0,54.0,53.0,52.0,52.0,54.0,51.0,53.0,51.0,53.0,52.0,53.0,54.0,51.0
1657,1656,52.0,52.0,53.0,53.0,51.0,52.0,52.0,53.0,52.0,54.0,55.0,52.0,51.0,52.0,52.0,51.0,53.0,51.0,52.0,53.0
1658,1657,53.0,53.0,51.0,52.0,51.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,51.0,53.0,54.0,49.0,52.0,53.0,53.0,51.0
1659,1658,54.0,52.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,52.0,50.0,55.0,54.0,53.0,51.0
1660,1659,53.0,53.0,54.0,54.0,51.0,51.0,52.0,50.0,55.0,54.0,53.0,54.0,53.0,54.0,52.0,55.0,54.0,54.0,53.0,53.0
1661,1660,55.0,54.0,52.0,53.0,53.0,51.0,51.0,51.0,52.0,53.0,51.0,52.0,52.0,52.0,51.0,53.0,54.0,51.0,53.0,53.0
1662,1661,53.0,52.0,51.0,53.0,51.0,51.0,53.0,51.0,53.0,53.0,53.0,53.0,52.0,55.0,54.0,49.0,55.0,52.0,56.0,51.0
1663,1662,50.0,54.0,52.0,51.0,51.0,52.0,53.0,53.0,55.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,52.0,52.0,53.0
1664,1663,55.0,55.0,53.0,53.0,53.0,53.0,53.0,55.0,52.0,52.0,54.0,52.0,52.0,51.0,52.0,54.0,53.0,53.0,52.0,51.0
1665,1664,52.0,54.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,55.0,52.0,54.0,51.0,50.0,51.0,53.0,53.0,53.0,52.0
1666,1665,54.0,53.0,54.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,55.0,53.0,52.0,52.0,51.0,51.0,52.0,53.0,53.0,53.0
1667,1666,53.0,53.0,51.0,53.0,52.0,52.0,50.0,54.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,56.0,53.0,53.0,51.0,52.0
1668,1667,52.0,56.0,53.0,52.0,50.0,53.0,51.0,52.0,53.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,55.0
1669,1668,54.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,53.0,51.0,52.0,52.0,52.0,53.0,50.0,52.0,52.0,50.0,52.0,52.0
1670,1669,53.0,54.0,50.0,52.0,53.0,52.0,51.0,52.0,54.0,53.0,54.0,53.0,53.0,54.0,53.0,54.0,53.0,52.0,53.0,54.0
1671,1670,53.0,53.0,53.0,54.0,52.0,53.0,53.0,52.0,55.0,52.0,52.0,52.0,52.0,54.0,52.0,55.0,54.0,51.0,52.0,54.0
1672,1671,56.0,52.0,54.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,51.0,54.0,51.0,54.0,53.0,52.0,54.0,52.0,52.0,53.0
1673,1672,53.0,54.0,52.0,51.0,51.0,54.0,51.0,50.0,54.0,52.0,53.0,53.0,50.0,53.0,52.0,51.0,53.0,51.0,51.0,54.0
1674,1673,55.0,53.0,55.0,52.0,53.0,54.0,54.0,53.0,52.0,52.0,55.0,50.0,52.0,52.0,52.0,52.0,54.0,53.0,53.0,53.0
1675,1674,54.0,53.0,51.0,52.0,52.0,54.0,52.0,52.0,51.0,52.0,56.0,54.0,51.0,53.0,53.0,54.0,52.0,53.0,52.0,52.0
1676,1675,54.0,54.0,52.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,54.0,51.0,53.0,52.0,53.0,53.0
1677,1676,54.0,53.0,52.0,53.0,54.0,52.0,51.0,53.0,54.0,52.0,54.0,51.0,51.0,53.0,53.0,50.0,53.0,53.0,54.0,53.0
1678,1677,52.0,55.0,53.0,54.0,52.0,51.0,52.0,52.0,53.0,51.0,53.0,52.0,51.0,51.0,54.0,53.0,52.0,54.0,49.0,54.0
1679,1678,55.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,51.0,51.0,54.0,53.0,50.0,53.0,51.0,54.0,52.0
1680,1679,53.0,53.0,51.0,53.0,54.0,52.0,51.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,54.0,48.0,52.0,53.0,53.0,53.0
1681,1680,55.0,53.0,52.0,52.0,51.0,54.0,52.0,52.0,52.0,52.0,53.0,54.0,50.0,52.0,52.0,50.0,53.0,50.0,51.0,53.0
1682,1681,52.0,53.0,52.0,53.0,51.0,54.0,53.0,52.0,52.0,53.0,54.0,52.0,52.0,54.0,53.0,54.0,56.0,50.0,52.0,50.0
1683,1682,54.0,55.0,51.0,51.0,50.0,53.0,52.0,52.0,55.0,52.0,54.0,52.0,53.0,53.0,51.0,49.0,52.0,52.0,50.0,53.0
1684,1683,55.0,54.0,53.0,52.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,56.0,51.0,54.0,53.0,51.0,52.0,53.0,51.0,53.0
1685,1684,51.0,55.0,52.0,53.0,51.0,52.0,52.0,51.0,53.0,53.0,54.0,53.0,51.0,52.0,52.0,53.0,52.0,50.0,53.0,51.0
1686,1685,55.0,55.0,51.0,52.0,51.0,52.0,54.0,52.0,55.0,52.0,54.0,51.0,53.0,54.0,51.0,54.0,53.0,51.0,51.0,54.0
1687,1686,53.0,53.0,51.0,53.0,52.0,51.0,53.0,52.0,54.0,53.0,55.0,52.0,53.0,54.0,53.0,48.0,53.0,53.0,53.0,54.0
1688,1687,54.0,52.0,54.0,53.0,52.0,54.0,52.0,53.0,55.0,52.0,52.0,53.0,52.0,53.0,53.0,50.0,52.0,52.0,51.0,52.0
1689,1688,54.0,52.0,51.0,52.0,52.0,54.0,53.0,52.0,54.0,52.0,52.0,53.0,54.0,52.0,52.0,57.0,55.0,49.0,53.0,51.0
1690,1689,52.0,55.0,51.0,50.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,50.0,51.0,53.0,52.0,53.0,54.0,52.0,53.0
1691,1690,53.0,54.0,53.0,52.0,52.0,53.0,56.0,54.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,51.0,50.0,53.0,52.0,53.0
1692,1691,53.0,54.0,53.0,50.0,52.0,52.0,51.0,52.0,52.0,52.0,51.0,54.0,52.0,54.0,54.0,56.0,54.0,52.0,52.0,53.0
1693,1692,53.0,52.0,54.0,53.0,53.0,52.0,52.0,54.0,55.0,49.0,51.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0
1694,1693,53.0,51.0,52.0,50.0,53.0,51.0,54.0,53.0,53.0,53.0,53.0,51.0,51.0,52.0,52.0,49.0,54.0,53.0,52.0,52.0
1695,1694,53.0,53.0,52.0,50.0,50.0,50.0,52.0,54.0,51.0,51.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,54.0,52.0,52.0
1696,1695,55.0,52.0,55.0,52.0,53.0,51.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,52.0,51.0,52.0
1697,1696,53.0,54.0,53.0,55.0,52.0,53.0,51.0,51.0,53.0,53.0,55.0,52.0,51.0,53.0,53.0,53.0,54.0,53.0,55.0,53.0
1698,1697,54.0,53.0,54.0,53.0,51.0,51.0,53.0,52.0,53.0,52.0,52.0,54.0,53.0,54.0,55.0,50.0,53.0,52.0,52.0,55.0
1699,1698,51.0,52.0,53.0,50.0,54.0,51.0,54.0,53.0,52.0,53.0,53.0,50.0,51.0,53.0,51.0,53.0,53.0,50.0,51.0,51.0
1700,1699,52.0,54.0,50.0,52.0,53.0,52.0,53.0,51.0,53.0,54.0,53.0,53.0,53.0,52.0,53.0,57.0,53.0,52.0,52.0,53.0
1701,1700,54.0,52.0,53.0,53.0,54.0,53.0,53.0,54.0,53.0,53.0,54.0,53.0,54.0,50.0,53.0,51.0,53.0,51.0,54.0,51.0
1702,1701,52.0,54.0,54.0,53.0,52.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,54.0,53.0,49.0,53.0,49.0,50.0,52.0
1703,1702,53.0,54.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,54.0,53.0,52.0,53.0,51.0,54.0
1704,1703,53.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,52.0,53.0,54.0,54.0,55.0,54.0,52.0,52.0,54.0,50.0
