,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50
1809,52.0,54.0,52.0,52.0,52.0,53.0,51.0,52.0,50.0,54.0,53.0,51.0,53.0,53.0,52.0,50.0,52.0,51.0,49.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,52.0,51.0,50.0,53.0,52.0,54.0,54.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,50.0,51.0,53.0,52.0,53.0,53.0,51.0
1810,52.0,52.0,52.0,51.0,52.0,53.0,53.0,53.0,50.0,55.0,53.0,50.0,54.0,51.0,52.0,53.0,54.0,53.0,52.0,51.0,54.0,53.0,50.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,53.0,54.0,52.0,51.0,53.0,54.0,54.0,52.0,51.0,47.0,54.0,52.0,54.0,52.0
1811,53.0,51.0,51.0,51.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,52.0,51.0,52.0,51.0,52.0,50.0,52.0,53.0,51.0,52.0,52.0,51.0,49.0,51.0,51.0,54.0,52.0,52.0,52.0,54.0,54.0,53.0,54.0,52.0,51.0,54.0,53.0,51.0,54.0,55.0,53.0,53.0,51.0,53.0,53.0,50.0,53.0,52.0,52.0
1812,52.0,51.0,51.0,53.0,53.0,52.0,53.0,50.0,54.0,52.0,52.0,53.0,52.0,52.0,55.0,51.0,51.0,53.0,47.0,52.0,51.0,55.0,51.0,54.0,54.0,54.0,54.0,51.0,50.0,53.0,54.0,52.0,52.0,54.0,52.0,53.0,53.0,52.0,51.0,53.0,53.0,54.0,53.0,53.0,49.0,53.0,54.0,53.0,52.0,52.0,53.0
1813,54.0,50.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,52.0,51.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,55.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,54.0,53.0,53.0,51.0,52.0,52.0,53.0,52.0,50.0,51.0,52.0,53.0,52.0,55.0,52.0
1814,51.0,51.0,52.0,52.0,52.0,54.0,50.0,52.0,52.0,54.0,50.0,53.0,52.0,51.0,54.0,53.0,52.0,50.0,55.0,53.0,54.0,52.0,53.0,51.0,54.0,53.0,50.0,53.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,50.0,52.0,52.0,52.0,52.0,54.0,54.0,51.0,51.0,55.0,51.0,53.0,52.0,52.0,53.0,54.0
1815,50.0,52.0,52.0,52.0,52.0,53.0,51.0,51.0,53.0,52.0,52.0,51.0,53.0,53.0,54.0,54.0,51.0,53.0,52.0,51.0,51.0,53.0,51.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,55.0,54.0,56.0,52.0,50.0,53.0,50.0,54.0,54.0,52.0,52.0,49.0,51.0,54.0,53.0,55.0,53.0,52.0
1816,53.0,53.0,51.0,51.0,54.0,52.0,50.0,53.0,53.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,51.0,51.0,50.0,52.0,51.0,54.0,52.0,52.0,52.0,52.0,52.0,50.0,53.0,54.0,54.0,52.0,52.0,52.0,51.0,54.0,53.0,51.0,54.0,53.0,54.0,53.0,52.0,49.0,49.0,54.0,53.0,52.0,53.0,53.0,52.0
1817,51.0,50.0,54.0,52.0,50.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,51.0,53.0,52.0,54.0,51.0,52.0,51.0,51.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,53.0,51.0,53.0,51.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,50.0,50.0,53.0,52.0,53.0,52.0
1818,52.0,51.0,52.0,52.0,52.0,52.0,51.0,53.0,51.0,52.0,52.0,53.0,55.0,51.0,53.0,52.0,54.0,51.0,56.0,52.0,52.0,50.0,53.0,53.0,51.0,52.0,52.0,51.0,53.0,53.0,52.0,54.0,54.0,53.0,52.0,50.0,50.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,55.0,53.0,53.0,54.0,53.0,53.0,52.0
1819,52.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,52.0,50.0,51.0,53.0,53.0,53.0,51.0,52.0,50.0,50.0,54.0,52.0,53.0,52.0,50.0,52.0,52.0,52.0,51.0,53.0,54.0,51.0,52.0,52.0,52.0,54.0,56.0,52.0,50.0,50.0,52.0,53.0,55.0,52.0,51.0,50.0,52.0,55.0,52.0,53.0,52.0,51.0
1820,53.0,51.0,53.0,53.0,53.0,54.0,54.0,52.0,52.0,51.0,55.0,50.0,51.0,52.0,51.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,50.0,54.0,52.0,52.0,54.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,50.0,54.0,54.0,51.0,54.0,51.0,51.0,54.0,54.0,54.0,54.0,52.0
1821,53.0,52.0,54.0,51.0,51.0,50.0,52.0,51.0,53.0,52.0,51.0,53.0,54.0,52.0,53.0,52.0,53.0,50.0,54.0,54.0,51.0,52.0,54.0,52.0,51.0,54.0,53.0,51.0,51.0,54.0,52.0,52.0,52.0,51.0,52.0,49.0,52.0,53.0,52.0,53.0,51.0,50.0,52.0,53.0,57.0,53.0,53.0,52.0,52.0,53.0,51.0
1822,52.0,52.0,53.0,52.0,52.0,51.0,53.0,50.0,52.0,53.0,51.0,50.0,53.0,51.0,53.0,53.0,51.0,51.0,53.0,52.0,50.0,52.0,53.0,53.0,54.0,54.0,53.0,50.0,52.0,54.0,52.0,52.0,52.0,52.0,51.0,53.0,54.0,52.0,53.0,52.0,54.0,55.0,54.0,54.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0
1823,53.0,55.0,55.0,52.0,52.0,54.0,53.0,53.0,54.0,50.0,51.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,50.0,53.0,49.0,51.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,51.0,50.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,56.0,52.0,55.0,52.0,52.0,53.0,52.0,53.0,57.0,55.0,53.0,54.0,53.0
1824,55.0,55.0,55.0,52.0,53.0,52.0,51.0,49.0,50.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,51.0,51.0,54.0,54.0,52.0,53.0,54.0,51.0,53.0,52.0,51.0,53.0,51.0,52.0,54.0,54.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,52.0,55.0,51.0,52.0,51.0,56.0,55.0,53.0,52.0,54.0,53.0,53.0
1825,54.0,52.0,51.0,53.0,53.0,51.0,54.0,49.0,51.0,52.0,52.0,52.0,51.0,52.0,51.0,54.0,53.0,52.0,55.0,53.0,52.0,53.0,52.0,52.0,55.0,53.0,53.0,54.0,52.0,51.0,52.0,51.0,51.0,51.0,52.0,54.0,53.0,51.0,51.0,49.0,53.0,53.0,51.0,54.0,51.0,54.0,53.0,52.0,52.0,54.0,53.0
1826,53.0,54.0,53.0,54.0,52.0,54.0,52.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,50.0,52.0,54.0,53.0,53.0,51.0,50.0,53.0,52.0,52.0,49.0,52.0,55.0,51.0,52.0,52.0,51.0,54.0,52.0,54.0,54.0,53.0,52.0,53.0,53.0,51.0,52.0,49.0,54.0,54.0,52.0,52.0,54.0,52.0
1827,53.0,54.0,54.0,53.0,50.0,53.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0,52.0,53.0,54.0,50.0,54.0,52.0,52.0,54.0,55.0,53.0,53.0,51.0,53.0,55.0,53.0,53.0,54.0,53.0,54.0,53.0,51.0,51.0,49.0,52.0,55.0,53.0,53.0,52.0,53.0
1828,52.0,52.0,51.0,52.0,53.0,52.0,50.0,51.0,51.0,51.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,51.0,55.0,52.0,51.0,54.0,52.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0,52.0,55.0,55.0,51.0,50.0,55.0,54.0,53.0,52.0,51.0,51.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,53.0,54.0,51.0
1829,53.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,51.0,51.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,54.0,55.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,50.0,52.0,50.0,51.0,51.0,52.0,51.0,53.0,57.0,53.0,51.0,50.0,50.0,54.0,53.0,52.0,54.0,52.0,53.0,51.0,53.0,52.0,53.0
1830,52.0,52.0,53.0,51.0,52.0,53.0,54.0,52.0,52.0,53.0,52.0,52.0,51.0,51.0,52.0,55.0,53.0,51.0,52.0,53.0,50.0,53.0,50.0,53.0,54.0,54.0,53.0,51.0,53.0,51.0,52.0,50.0,50.0,52.0,52.0,54.0,54.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,48.0,54.0,57.0,53.0,53.0,52.0,52.0
1831,51.0,57.0,54.0,52.0,55.0,52.0,52.0,55.0,52.0,52.0,53.0,55.0,51.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,50.0,52.0,53.0,51.0,52.0,52.0,53.0,56.0,52.0,54.0,52.0,53.0,53.0,50.0,53.0,53.0,52.0,53.0,54.0,51.0,52.0,49.0,52.0,52.0,51.0,52.0,52.0,53.0,52.0,53.0,53.0
1832,50.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,51.0,50.0,53.0,54.0,52.0,50.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,54.0,52.0,55.0,52.0,54.0,51.0,54.0,54.0,53.0,52.0,54.0,55.0,52.0,53.0,48.0,52.0,54.0,52.0,53.0,54.0,52.0,51.0,55.0,54.0,52.0,53.0
1833,52.0,56.0,53.0,51.0,53.0,52.0,50.0,52.0,54.0,52.0,52.0,52.0,51.0,50.0,54.0,52.0,53.0,49.0,53.0,53.0,55.0,53.0,51.0,52.0,51.0,53.0,53.0,50.0,52.0,51.0,51.0,52.0,52.0,53.0,52.0,51.0,51.0,52.0,52.0,51.0,53.0,52.0,53.0,53.0,50.0,53.0,53.0,53.0,52.0,52.0,52.0
1834,53.0,55.0,54.0,53.0,52.0,53.0,54.0,52.0,50.0,54.0,51.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0,49.0,55.0,54.0,54.0,52.0,51.0,52.0,53.0,51.0,55.0,52.0,53.0,51.0,55.0,55.0,51.0,53.0,50.0,54.0,52.0,53.0,53.0,54.0,54.0,52.0,50.0,50.0,52.0,53.0,51.0,53.0,51.0,53.0
1835,53.0,53.0,53.0,55.0,52.0,53.0,52.0,50.0,51.0,54.0,53.0,52.0,51.0,50.0,53.0,52.0,54.0,51.0,54.0,51.0,52.0,50.0,52.0,53.0,50.0,50.0,50.0,56.0,51.0,53.0,54.0,53.0,53.0,54.0,52.0,54.0,53.0,53.0,54.0,51.0,53.0,53.0,54.0,53.0,53.0,51.0,50.0,53.0,54.0,52.0,54.0
1836,52.0,54.0,52.0,54.0,54.0,51.0,53.0,51.0,53.0,54.0,51.0,52.0,53.0,52.0,54.0,52.0,50.0,52.0,56.0,52.0,52.0,52.0,51.0,51.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,54.0,51.0,52.0,52.0,52.0,53.0,52.0,50.0,52.0,52.0,53.0,51.0,54.0,51.0,53.0,54.0,54.0,51.0,51.0
1837,51.0,52.0,54.0,52.0,52.0,52.0,53.0,51.0,50.0,52.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,47.0,53.0,54.0,53.0,52.0,51.0,53.0,54.0,52.0,52.0,54.0,54.0,52.0,53.0,53.0,52.0,51.0,51.0,54.0,53.0,54.0,52.0,52.0,52.0,53.0,52.0,50.0,51.0,55.0,51.0,54.0,54.0,53.0
1838,53.0,53.0,53.0,53.0,51.0,52.0,52.0,50.0,52.0,52.0,51.0,51.0,53.0,54.0,52.0,52.0,53.0,50.0,49.0,52.0,52.0,51.0,52.0,49.0,50.0,52.0,52.0,53.0,53.0,53.0,51.0,54.0,54.0,50.0,53.0,51.0,52.0,53.0,52.0,55.0,54.0,50.0,52.0,52.0,51.0,52.0,53.0,51.0,52.0,53.0,52.0
1839,51.0,52.0,54.0,53.0,53.0,54.0,51.0,51.0,49.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,50.0,52.0,54.0,53.0,53.0,52.0,52.0,48.0,53.0,52.0,51.0,54.0,52.0,53.0,53.0,54.0,54.0,54.0,54.0,54.0,51.0,54.0,53.0,51.0,52.0,55.0,52.0,53.0,53.0,53.0,49.0,55.0,54.0,51.0,52.0
1840,52.0,50.0,53.0,51.0,53.0,52.0,52.0,50.0,50.0,51.0,52.0,52.0,51.0,52.0,52.0,55.0,52.0,53.0,54.0,51.0,53.0,52.0,52.0,53.0,54.0,51.0,50.0,50.0,53.0,53.0,50.0,53.0,53.0,54.0,51.0,55.0,52.0,53.0,53.0,50.0,55.0,53.0,50.0,52.0,51.0,53.0,53.0,55.0,52.0,53.0,52.0
1841,52.0,54.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,51.0,52.0,54.0,51.0,52.0,55.0,53.0,51.0,50.0,50.0,53.0,54.0,52.0,50.0,51.0,51.0,49.0,51.0,51.0,52.0,53.0,51.0,53.0,53.0,54.0,55.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,50.0,53.0,55.0,52.0,53.0,52.0,53.0
1842,51.0,50.0,53.0,53.0,52.0,54.0,53.0,51.0,52.0,51.0,53.0,56.0,54.0,52.0,51.0,53.0,49.0,54.0,53.0,53.0,52.0,52.0,49.0,53.0,52.0,52.0,53.0,56.0,51.0,53.0,51.0,52.0,52.0,54.0,52.0,55.0,50.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,52.0,50.0,49.0,54.0,55.0,53.0,53.0
1843,52.0,49.0,54.0,54.0,53.0,52.0,51.0,52.0,54.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0,55.0,51.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,54.0,51.0,53.0,50.0,53.0,53.0,55.0,51.0,54.0,49.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,51.0
1844,49.0,52.0,55.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,50.0,52.0,56.0,52.0,52.0,53.0,52.0,53.0,53.0,55.0,52.0,51.0,54.0,53.0,53.0,51.0,52.0,52.0,53.0,54.0,54.0,53.0,55.0,52.0,54.0,53.0,54.0,50.0,51.0,53.0,52.0,53.0,52.0,52.0,57.0,53.0,53.0,55.0,53.0
1845,52.0,49.0,53.0,51.0,52.0,53.0,52.0,51.0,52.0,52.0,53.0,52.0,52.0,54.0,51.0,52.0,53.0,52.0,48.0,52.0,51.0,52.0,52.0,53.0,55.0,52.0,54.0,50.0,51.0,52.0,52.0,51.0,51.0,54.0,53.0,55.0,53.0,54.0,52.0,53.0,52.0,53.0,54.0,51.0,50.0,53.0,54.0,52.0,52.0,54.0,54.0
1846,52.0,51.0,54.0,54.0,53.0,51.0,53.0,53.0,51.0,53.0,52.0,53.0,55.0,54.0,54.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,56.0,50.0,52.0,52.0,52.0,52.0,53.0,54.0,52.0,52.0,53.0,54.0,54.0,51.0,52.0,53.0,52.0,54.0,52.0,51.0,53.0,51.0,55.0,53.0
1847,51.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,51.0,53.0,53.0,53.0,53.0,52.0,55.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,51.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0,52.0,53.0,53.0,53.0,53.0,48.0,52.0,51.0,54.0,53.0,55.0,50.0,54.0,54.0,53.0,54.0,52.0
1848,52.0,52.0,52.0,49.0,52.0,54.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0,51.0,51.0,53.0,52.0,53.0,52.0,51.0,52.0,51.0,53.0,50.0,52.0,53.0,51.0,51.0,53.0,52.0,50.0,52.0,52.0,51.0,53.0,54.0,50.0,54.0,51.0,53.0,53.0,53.0,52.0,51.0,53.0,53.0,56.0,52.0,54.0,52.0,49.0
1849,52.0,51.0,52.0,52.0,53.0,54.0,52.0,53.0,52.0,52.0,53.0,54.0,51.0,53.0,52.0,52.0,50.0,53.0,51.0,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,55.0,53.0,54.0,52.0,55.0,52.0,52.0,53.0,53.0,51.0,50.0,54.0,53.0,55.0
1850,53.0,52.0,52.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0,53.0,56.0,53.0,51.0,52.0,54.0,52.0,51.0,52.0,51.0,54.0,51.0,52.0,51.0,53.0,53.0,52.0,51.0,51.0,51.0,54.0,53.0,51.0,53.0,51.0,52.0,54.0,52.0,51.0,48.0,54.0,52.0,53.0,53.0
1851,53.0,53.0,54.0,50.0,50.0,54.0,53.0,52.0,54.0,53.0,54.0,53.0,53.0,52.0,54.0,54.0,52.0,53.0,54.0,53.0,53.0,51.0,54.0,50.0,53.0,53.0,52.0,50.0,51.0,51.0,51.0,53.0,53.0,50.0,55.0,52.0,52.0,53.0,53.0,53.0,55.0,49.0,53.0,52.0,53.0,51.0,54.0,54.0,54.0,51.0,50.0
1852,52.0,53.0,53.0,53.0,51.0,52.0,53.0,50.0,52.0,54.0,52.0,54.0,52.0,53.0,53.0,53.0,54.0,53.0,48.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,50.0,54.0,52.0,50.0,55.0,55.0,53.0,53.0,55.0,53.0,54.0,54.0,50.0,53.0,54.0,53.0,51.0,49.0,51.0,56.0,54.0,52.0,53.0,53.0
1853,55.0,54.0,52.0,54.0,53.0,52.0,52.0,52.0,53.0,50.0,51.0,54.0,50.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,52.0,52.0,52.0,51.0,52.0,50.0,53.0,51.0,53.0,54.0,54.0,51.0,53.0,52.0,50.0,52.0,52.0,53.0,53.0,52.0,52.0,50.0,51.0,54.0,50.0,53.0,52.0,54.0,57.0
1854,52.0,56.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,55.0,50.0,53.0,52.0,52.0,54.0,52.0,55.0,53.0,53.0,55.0,53.0,52.0,54.0,53.0,53.0,52.0,54.0,52.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,51.0,54.0,53.0,51.0,52.0,52.0,52.0,50.0,53.0,54.0,54.0,52.0
1855,52.0,53.0,53.0,52.0,54.0,52.0,55.0,52.0,53.0,53.0,52.0,52.0,54.0,51.0,53.0,51.0,53.0,54.0,50.0,53.0,52.0,48.0,53.0,53.0,53.0,51.0,51.0,50.0,54.0,52.0,52.0,54.0,54.0,51.0,53.0,53.0,51.0,52.0,51.0,53.0,52.0,52.0,54.0,52.0,51.0,52.0,56.0,55.0,52.0,53.0,52.0
1856,51.0,55.0,55.0,51.0,51.0,53.0,50.0,54.0,54.0,52.0,52.0,51.0,53.0,52.0,53.0,54.0,51.0,52.0,49.0,53.0,53.0,51.0,52.0,52.0,55.0,53.0,51.0,52.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,53.0,54.0,53.0,53.0,54.0,54.0,53.0,51.0,52.0,53.0,53.0,53.0,54.0,54.0
1857,53.0,53.0,52.0,51.0,50.0,53.0,50.0,51.0,52.0,53.0,51.0,54.0,53.0,51.0,54.0,53.0,54.0,53.0,54.0,52.0,54.0,53.0,50.0,54.0,51.0,53.0,53.0,55.0,52.0,51.0,53.0,53.0,53.0,52.0,51.0,54.0,52.0,51.0,53.0,51.0,54.0,51.0,53.0,53.0,51.0,52.0,47.0,53.0,54.0,53.0,55.0
1858,53.0,52.0,53.0,51.0,52.0,52.0,55.0,50.0,50.0,51.0,53.0,53.0,51.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,52.0,50.0,52.0,53.0,51.0,52.0,52.0,53.0,51.0,51.0,51.0,52.0,52.0,51.0,53.0,53.0,54.0,51.0,52.0,53.0,52.0,51.0,53.0,51.0,51.0,53.0,51.0,53.0,52.0,53.0,51.0
1859,53.0,53.0,53.0,50.0,52.0,52.0,55.0,52.0,53.0,54.0,51.0,52.0,51.0,51.0,53.0,52.0,52.0,51.0,49.0,52.0,53.0,50.0,54.0,51.0,53.0,53.0,52.0,51.0,52.0,54.0,51.0,54.0,54.0,52.0,53.0,53.0,54.0,55.0,53.0,53.0,52.0,54.0,51.0,52.0,52.0,51.0,56.0,54.0,53.0,54.0,49.0
1860,53.0,54.0,54.0,52.0,51.0,53.0,50.0,53.0,55.0,51.0,52.0,51.0,51.0,53.0,53.0,53.0,51.0,51.0,49.0,52.0,52.0,52.0,54.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,52.0,50.0,52.0,53.0,51.0,54.0,51.0,51.0,51.0,52.0,53.0,52.0,52.0,52.0,50.0,53.0,52.0,53.0,55.0
1861,54.0,54.0,53.0,54.0,51.0,54.0,52.0,53.0,51.0,51.0,52.0,51.0,53.0,54.0,51.0,52.0,53.0,54.0,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,50.0,52.0,53.0,53.0,53.0,50.0,54.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,53.0,50.0,54.0,54.0,52.0,52.0
1862,54.0,51.0,52.0,52.0,51.0,54.0,55.0,51.0,53.0,52.0,53.0,51.0,54.0,53.0,50.0,52.0,53.0,51.0,52.0,52.0,49.0,51.0,51.0,52.0,55.0,52.0,53.0,51.0,54.0,51.0,53.0,53.0,53.0,51.0,52.0,53.0,54.0,54.0,50.0,52.0,54.0,53.0,52.0,51.0,50.0,52.0,55.0,50.0,55.0,52.0,50.0
1863,54.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,52.0,53.0,51.0,53.0,55.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,54.0,52.0,53.0,52.0,52.0,51.0,53.0,52.0,51.0,53.0,51.0,54.0,52.0,52.0,54.0,52.0
1864,51.0,54.0,54.0,52.0,52.0,55.0,51.0,53.0,52.0,53.0,53.0,53.0,52.0,50.0,51.0,54.0,51.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,52.0,50.0,53.0,55.0,54.0,53.0,51.0,51.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,55.0,51.0,50.0,53.0,51.0,50.0,51.0,54.0,54.0,55.0,54.0
1865,52.0,50.0,54.0,53.0,50.0,55.0,51.0,52.0,50.0,53.0,53.0,50.0,53.0,52.0,52.0,53.0,55.0,53.0,55.0,50.0,50.0,50.0,53.0,53.0,53.0,51.0,50.0,53.0,51.0,51.0,52.0,51.0,51.0,52.0,52.0,53.0,52.0,52.0,53.0,51.0,53.0,51.0,51.0,52.0,52.0,55.0,55.0,53.0,52.0,54.0,50.0
1866,54.0,51.0,52.0,52.0,49.0,53.0,54.0,52.0,53.0,53.0,52.0,51.0,52.0,53.0,53.0,53.0,54.0,54.0,52.0,53.0,52.0,50.0,51.0,55.0,53.0,54.0,51.0,52.0,53.0,51.0,52.0,52.0,52.0,51.0,52.0,53.0,52.0,52.0,52.0,51.0,51.0,52.0,53.0,54.0,51.0,53.0,54.0,53.0,54.0,52.0,51.0
1867,52.0,49.0,53.0,51.0,51.0,53.0,50.0,50.0,52.0,52.0,53.0,51.0,51.0,51.0,52.0,52.0,51.0,55.0,50.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,50.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,54.0,52.0,51.0,53.0,51.0,55.0,53.0,53.0,53.0,50.0,51.0,53.0,53.0,54.0,55.0,55.0
1868,53.0,51.0,53.0,53.0,53.0,53.0,52.0,53.0,51.0,51.0,53.0,54.0,52.0,50.0,53.0,50.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,51.0,53.0,51.0,51.0,52.0,52.0,55.0,52.0,53.0,53.0,53.0,51.0,53.0,51.0,54.0,51.0,52.0,56.0
1869,51.0,53.0,54.0,52.0,53.0,54.0,55.0,52.0,52.0,52.0,51.0,52.0,51.0,52.0,52.0,53.0,51.0,51.0,51.0,54.0,51.0,52.0,54.0,54.0,53.0,51.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,55.0,52.0,52.0,51.0,52.0,54.0,51.0,54.0,52.0,53.0,51.0,53.0,54.0,52.0,53.0,53.0,51.0,50.0
1870,52.0,53.0,53.0,52.0,50.0,53.0,51.0,50.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,54.0,53.0,50.0,51.0,53.0,54.0,50.0,54.0,52.0,53.0,51.0,51.0,50.0,52.0,51.0,54.0,51.0,51.0,52.0,53.0,52.0,53.0,53.0,55.0,51.0,53.0,52.0,55.0,53.0,51.0,53.0,54.0,53.0,54.0,54.0,52.0
1871,53.0,51.0,54.0,51.0,51.0,51.0,52.0,52.0,54.0,52.0,54.0,50.0,53.0,53.0,53.0,51.0,51.0,53.0,51.0,53.0,55.0,52.0,54.0,52.0,50.0,51.0,53.0,54.0,52.0,52.0,52.0,54.0,54.0,54.0,55.0,51.0,52.0,53.0,52.0,53.0,53.0,54.0,54.0,53.0,51.0,52.0,52.0,53.0,54.0,51.0,54.0
1872,53.0,50.0,52.0,53.0,52.0,53.0,52.0,50.0,52.0,50.0,55.0,52.0,54.0,52.0,52.0,50.0,55.0,54.0,52.0,52.0,52.0,50.0,51.0,54.0,52.0,54.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,52.0,54.0,53.0,56.0,54.0,52.0,54.0,53.0,53.0,53.0,51.0,53.0,51.0,50.0,52.0
1873,55.0,52.0,51.0,52.0,53.0,51.0,52.0,52.0,54.0,54.0,54.0,51.0,51.0,51.0,52.0,53.0,53.0,49.0,53.0,53.0,53.0,53.0,52.0,51.0,54.0,53.0,52.0,51.0,52.0,51.0,52.0,50.0,50.0,51.0,54.0,53.0,54.0,56.0,52.0,52.0,52.0,51.0,53.0,53.0,55.0,51.0,56.0,55.0,52.0,51.0,47.0
1874,52.0,52.0,52.0,53.0,54.0,53.0,52.0,49.0,52.0,53.0,54.0,52.0,51.0,51.0,54.0,52.0,51.0,51.0,48.0,54.0,51.0,52.0,52.0,52.0,51.0,54.0,51.0,53.0,53.0,54.0,55.0,52.0,52.0,55.0,53.0,52.0,54.0,52.0,53.0,53.0,54.0,52.0,52.0,55.0,51.0,50.0,55.0,53.0,54.0,53.0,52.0
