,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22
2008,51.0,51.0,52.0,53.0,52.0,55.0,53.0,50.0,54.0,52.0,52.0,51.0,53.0,52.0,53.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,51.0
2009,52.0,51.0,51.0,52.0,53.0,55.0,52.0,51.0,54.0,54.0,50.0,52.0,54.0,52.0,53.0,53.0,52.0,51.0,53.0,54.0,53.0,53.0,52.0
2010,54.0,50.0,51.0,53.0,54.0,48.0,52.0,50.0,52.0,54.0,53.0,51.0,54.0,50.0,52.0,53.0,54.0,53.0,54.0,52.0,53.0,54.0,51.0
2011,50.0,52.0,51.0,53.0,53.0,55.0,53.0,49.0,49.0,56.0,53.0,52.0,56.0,52.0,55.0,54.0,52.0,50.0,51.0,53.0,52.0,51.0,54.0
2012,51.0,53.0,53.0,53.0,52.0,57.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,53.0,52.0,51.0,52.0,52.0
2013,52.0,55.0,53.0,53.0,52.0,50.0,50.0,51.0,53.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,51.0,54.0,53.0,53.0,52.0,52.0,50.0
2014,53.0,54.0,54.0,53.0,54.0,50.0,53.0,53.0,52.0,54.0,53.0,51.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,52.0,55.0,54.0,53.0
2015,52.0,53.0,54.0,51.0,53.0,56.0,52.0,53.0,51.0,54.0,52.0,52.0,52.0,53.0,51.0,54.0,53.0,54.0,51.0,51.0,51.0,52.0,54.0
2016,53.0,54.0,53.0,52.0,53.0,56.0,53.0,51.0,51.0,52.0,53.0,51.0,53.0,51.0,52.0,54.0,51.0,54.0,52.0,53.0,54.0,51.0,51.0
2017,53.0,52.0,54.0,53.0,54.0,50.0,54.0,52.0,51.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,54.0,53.0,52.0,54.0,54.0,51.0
2018,54.0,53.0,52.0,51.0,53.0,50.0,53.0,50.0,51.0,52.0,52.0,53.0,52.0,54.0,53.0,52.0,54.0,53.0,52.0,50.0,52.0,52.0,50.0
2019,54.0,51.0,52.0,52.0,53.0,56.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,51.0,52.0,55.0,53.0,55.0
2020,53.0,53.0,51.0,53.0,52.0,55.0,52.0,53.0,52.0,54.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,55.0,52.0,53.0,51.0,52.0,52.0
2021,52.0,54.0,53.0,53.0,53.0,50.0,53.0,50.0,52.0,54.0,51.0,53.0,52.0,52.0,54.0,52.0,52.0,51.0,51.0,52.0,53.0,54.0,52.0
2022,51.0,52.0,54.0,52.0,53.0,53.0,52.0,52.0,54.0,54.0,52.0,52.0,52.0,53.0,52.0,54.0,54.0,54.0,53.0,53.0,55.0,54.0,52.0
2023,52.0,52.0,52.0,52.0,54.0,56.0,53.0,52.0,53.0,54.0,51.0,53.0,51.0,54.0,53.0,55.0,53.0,53.0,52.0,54.0,54.0,54.0,51.0
2024,52.0,52.0,54.0,52.0,53.0,52.0,52.0,51.0,52.0,52.0,52.0,53.0,54.0,51.0,53.0,51.0,52.0,51.0,52.0,53.0,53.0,52.0,54.0
2025,53.0,51.0,54.0,53.0,53.0,51.0,53.0,51.0,50.0,53.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,53.0,52.0
2026,51.0,53.0,56.0,53.0,53.0,57.0,54.0,50.0,52.0,55.0,52.0,52.0,53.0,55.0,53.0,54.0,54.0,51.0,53.0,52.0,52.0,54.0,51.0
2027,52.0,54.0,53.0,51.0,52.0,54.0,53.0,52.0,50.0,54.0,53.0,53.0,52.0,51.0,51.0,52.0,55.0,52.0,52.0,51.0,52.0,53.0,52.0
2028,51.0,54.0,54.0,52.0,53.0,51.0,50.0,53.0,52.0,54.0,52.0,52.0,52.0,51.0,54.0,54.0,54.0,54.0,53.0,54.0,52.0,53.0,54.0
2029,50.0,53.0,51.0,51.0,53.0,51.0,56.0,52.0,53.0,54.0,52.0,52.0,55.0,52.0,53.0,52.0,51.0,54.0,52.0,55.0,53.0,53.0,52.0
2030,54.0,52.0,52.0,54.0,52.0,56.0,53.0,52.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,55.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0
2031,54.0,52.0,54.0,54.0,52.0,53.0,52.0,53.0,52.0,54.0,51.0,53.0,55.0,51.0,51.0,52.0,53.0,52.0,51.0,52.0,52.0,52.0,54.0
2032,51.0,53.0,53.0,53.0,53.0,51.0,54.0,50.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,53.0,54.0,51.0,51.0,53.0,51.0,52.0,52.0
2033,52.0,52.0,53.0,53.0,51.0,52.0,54.0,52.0,54.0,54.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,52.0,53.0,54.0
2034,54.0,52.0,52.0,53.0,51.0,52.0,50.0,53.0,54.0,53.0,52.0,50.0,54.0,52.0,51.0,51.0,51.0,54.0,53.0,53.0,54.0,52.0,55.0
2035,51.0,53.0,53.0,53.0,51.0,51.0,54.0,52.0,49.0,52.0,54.0,51.0,53.0,53.0,53.0,52.0,54.0,53.0,51.0,52.0,51.0,56.0,53.0
2036,50.0,53.0,52.0,51.0,53.0,51.0,53.0,50.0,51.0,55.0,51.0,53.0,54.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,51.0,54.0,52.0
2037,53.0,55.0,54.0,51.0,52.0,54.0,50.0,54.0,53.0,54.0,51.0,52.0,53.0,53.0,51.0,50.0,51.0,53.0,54.0,53.0,52.0,50.0,52.0
2038,52.0,52.0,51.0,53.0,53.0,54.0,51.0,53.0,52.0,53.0,49.0,52.0,53.0,53.0,54.0,52.0,52.0,55.0,52.0,51.0,53.0,53.0,52.0
2039,52.0,54.0,53.0,54.0,54.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,50.0,52.0,52.0,51.0,53.0,51.0,52.0,52.0,51.0,54.0
2040,52.0,51.0,52.0,55.0,54.0,51.0,50.0,52.0,49.0,52.0,55.0,51.0,53.0,53.0,52.0,54.0,50.0,52.0,53.0,51.0,50.0,54.0,53.0
2041,52.0,51.0,53.0,54.0,53.0,53.0,50.0,50.0,51.0,51.0,55.0,54.0,52.0,54.0,52.0,51.0,51.0,52.0,50.0,51.0,53.0,53.0,53.0
2042,52.0,54.0,54.0,53.0,53.0,54.0,55.0,52.0,53.0,53.0,53.0,54.0,53.0,53.0,52.0,53.0,54.0,53.0,51.0,53.0,53.0,52.0,54.0
2043,54.0,52.0,52.0,53.0,54.0,52.0,54.0,52.0,52.0,52.0,55.0,53.0,53.0,54.0,53.0,54.0,54.0,51.0,49.0,51.0,52.0,53.0,52.0
2044,52.0,54.0,52.0,51.0,51.0,52.0,51.0,51.0,55.0,53.0,53.0,52.0,54.0,52.0,49.0,51.0,54.0,52.0,50.0,52.0,52.0,52.0,53.0
2045,51.0,51.0,54.0,52.0,54.0,52.0,53.0,53.0,52.0,54.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,50.0,52.0,52.0,54.0,53.0
2046,52.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,53.0,54.0,54.0,53.0
2047,52.0,53.0,51.0,53.0,51.0,51.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,55.0,53.0,53.0,53.0,52.0,50.0,52.0,52.0,54.0,53.0
2048,53.0,54.0,53.0,51.0,53.0,53.0,50.0,51.0,51.0,52.0,53.0,53.0,54.0,54.0,56.0,54.0,53.0,51.0,51.0,50.0,52.0,53.0,54.0
2049,53.0,52.0,51.0,55.0,53.0,55.0,57.0,52.0,51.0,51.0,54.0,53.0,53.0,53.0,54.0,52.0,52.0,56.0,51.0,54.0,52.0,51.0,53.0
2050,54.0,50.0,53.0,54.0,52.0,51.0,51.0,52.0,51.0,54.0,54.0,52.0,53.0,53.0,54.0,53.0,51.0,52.0,51.0,53.0,52.0,53.0,50.0
2051,52.0,52.0,54.0,52.0,54.0,50.0,52.0,51.0,51.0,53.0,52.0,54.0,54.0,54.0,55.0,52.0,54.0,54.0,51.0,51.0,53.0,53.0,52.0
2052,53.0,52.0,52.0,53.0,53.0,51.0,53.0,54.0,53.0,53.0,53.0,52.0,54.0,52.0,53.0,53.0,54.0,55.0,52.0,53.0,52.0,53.0,51.0
2053,52.0,51.0,52.0,53.0,54.0,51.0,52.0,52.0,51.0,52.0,50.0,52.0,52.0,51.0,53.0,53.0,52.0,54.0,54.0,53.0,53.0,54.0,53.0
2054,51.0,54.0,53.0,53.0,52.0,51.0,52.0,54.0,53.0,52.0,52.0,54.0,54.0,52.0,55.0,51.0,53.0,55.0,53.0,53.0,53.0,50.0,53.0
2055,53.0,54.0,52.0,53.0,53.0,52.0,52.0,51.0,52.0,51.0,52.0,53.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,51.0,53.0,52.0,52.0
2056,51.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,54.0,49.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0
2057,51.0,53.0,54.0,52.0,53.0,53.0,53.0,55.0,51.0,53.0,51.0,52.0,52.0,50.0,52.0,53.0,53.0,52.0,51.0,52.0,52.0,53.0,54.0
2058,52.0,53.0,53.0,53.0,52.0,53.0,52.0,51.0,54.0,53.0,52.0,50.0,53.0,52.0,54.0,53.0,52.0,52.0,51.0,53.0,53.0,52.0,52.0
2059,50.0,51.0,53.0,52.0,52.0,53.0,53.0,51.0,54.0,55.0,53.0,53.0,55.0,53.0,52.0,52.0,52.0,53.0,52.0,54.0,52.0,53.0,50.0
2060,50.0,50.0,53.0,52.0,51.0,53.0,55.0,52.0,52.0,55.0,52.0,51.0,54.0,54.0,52.0,54.0,52.0,54.0,53.0,52.0,51.0,53.0,52.0
2061,52.0,51.0,55.0,53.0,54.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,54.0,54.0,52.0,54.0,51.0,52.0,54.0,51.0,52.0,54.0
2062,52.0,50.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,54.0,52.0,52.0,53.0,53.0,53.0,51.0,52.0,54.0,53.0,54.0,50.0,53.0,52.0
2063,53.0,50.0,52.0,51.0,53.0,52.0,52.0,54.0,53.0,54.0,51.0,52.0,54.0,54.0,52.0,51.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0
2064,50.0,51.0,51.0,53.0,56.0,55.0,53.0,54.0,52.0,53.0,50.0,53.0,55.0,51.0,52.0,50.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0
2065,52.0,52.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0,54.0,51.0,52.0,52.0,53.0,55.0,54.0,53.0,54.0,51.0,53.0,52.0,54.0,51.0
2066,52.0,53.0,53.0,51.0,54.0,51.0,52.0,53.0,52.0,53.0,52.0,52.0,56.0,53.0,54.0,51.0,52.0,51.0,51.0,53.0,53.0,53.0,53.0
2067,53.0,52.0,51.0,53.0,53.0,54.0,54.0,52.0,52.0,50.0,55.0,53.0,53.0,54.0,54.0,52.0,54.0,54.0,53.0,52.0,53.0,51.0,53.0
2068,52.0,51.0,54.0,53.0,52.0,52.0,51.0,50.0,52.0,54.0,51.0,52.0,53.0,52.0,54.0,52.0,54.0,53.0,50.0,52.0,55.0,51.0,53.0
2069,52.0,51.0,53.0,52.0,53.0,51.0,55.0,53.0,55.0,54.0,52.0,55.0,53.0,52.0,53.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0
2070,53.0,52.0,50.0,52.0,54.0,53.0,54.0,52.0,53.0,51.0,55.0,52.0,54.0,54.0,55.0,52.0,53.0,54.0,51.0,53.0,50.0,53.0,52.0
2071,54.0,52.0,52.0,52.0,51.0,52.0,55.0,52.0,53.0,52.0,52.0,52.0,56.0,51.0,53.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,54.0
2072,52.0,52.0,53.0,54.0,51.0,56.0,52.0,53.0,53.0,54.0,54.0,52.0,52.0,53.0,54.0,53.0,54.0,53.0,51.0,55.0,52.0,52.0,52.0
2073,53.0,52.0,53.0,53.0,55.0,52.0,54.0,50.0,55.0,51.0,52.0,54.0,54.0,51.0,54.0,52.0,53.0,52.0,49.0,54.0,53.0,51.0,53.0
2074,54.0,53.0,50.0,52.0,55.0,52.0,52.0,54.0,54.0,54.0,54.0,54.0,53.0,52.0,51.0,51.0,50.0,52.0,51.0,54.0,52.0,52.0,52.0
2075,52.0,51.0,52.0,54.0,52.0,52.0,53.0,52.0,52.0,53.0,53.0,51.0,54.0,54.0,54.0,53.0,53.0,54.0,52.0,50.0,53.0,52.0,51.0
2076,52.0,53.0,54.0,51.0,54.0,54.0,52.0,53.0,51.0,55.0,53.0,54.0,55.0,52.0,52.0,52.0,53.0,52.0,51.0,51.0,51.0,53.0,53.0
2077,54.0,50.0,54.0,53.0,55.0,52.0,53.0,53.0,51.0,51.0,55.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0
2078,51.0,54.0,51.0,52.0,53.0,50.0,53.0,50.0,53.0,53.0,51.0,52.0,54.0,53.0,54.0,53.0,55.0,52.0,50.0,51.0,52.0,53.0,53.0
2079,53.0,51.0,51.0,54.0,52.0,52.0,52.0,52.0,54.0,52.0,52.0,53.0,55.0,52.0,51.0,54.0,53.0,54.0,53.0,51.0,51.0,51.0,53.0
2080,51.0,50.0,53.0,54.0,55.0,52.0,53.0,51.0,52.0,55.0,50.0,53.0,53.0,53.0,53.0,53.0,56.0,54.0,52.0,52.0,51.0,51.0,55.0
2081,51.0,55.0,53.0,52.0,54.0,52.0,54.0,52.0,53.0,54.0,51.0,54.0,53.0,52.0,53.0,52.0,54.0,53.0,49.0,52.0,53.0,50.0,55.0
2082,52.0,52.0,51.0,55.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0
2083,52.0,53.0,52.0,53.0,53.0,51.0,52.0,51.0,51.0,54.0,49.0,51.0,52.0,51.0,53.0,51.0,54.0,52.0,54.0,51.0,51.0,52.0,53.0
2084,52.0,52.0,55.0,52.0,53.0,53.0,53.0,53.0,52.0,55.0,54.0,52.0,52.0,52.0,52.0,53.0,52.0,53.0,54.0,55.0,53.0,52.0,55.0
2085,51.0,51.0,52.0,52.0,52.0,52.0,53.0,50.0,53.0,53.0,52.0,52.0,53.0,53.0,55.0,53.0,54.0,53.0,52.0,52.0,54.0,52.0,53.0
2086,53.0,53.0,52.0,53.0,52.0,53.0,56.0,53.0,52.0,53.0,51.0,54.0,51.0,52.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0
2087,53.0,54.0,53.0,53.0,55.0,53.0,54.0,54.0,54.0,52.0,53.0,50.0,51.0,53.0,51.0,53.0,50.0,53.0,52.0,52.0,51.0,51.0,53.0
2088,53.0,53.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,51.0,53.0,54.0,51.0,51.0,53.0,53.0,53.0,54.0,52.0,52.0,54.0,50.0,55.0
2089,53.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,56.0,54.0,53.0,54.0,52.0,53.0,53.0,52.0,54.0,55.0,53.0,54.0,52.0
2090,52.0,53.0,53.0,55.0,54.0,54.0,53.0,53.0,53.0,51.0,53.0,51.0,54.0,53.0,51.0,54.0,54.0,54.0,52.0,51.0,50.0,53.0,52.0
2091,53.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,54.0,51.0,51.0,53.0,55.0,52.0,54.0,51.0,53.0,52.0,50.0,53.0,53.0,52.0,52.0
2092,52.0,53.0,53.0,54.0,54.0,55.0,51.0,53.0,54.0,54.0,53.0,52.0,54.0,53.0,52.0,53.0,53.0,53.0,51.0,54.0,53.0,54.0,54.0
2093,54.0,55.0,52.0,52.0,51.0,52.0,52.0,52.0,52.0,54.0,53.0,50.0,53.0,53.0,52.0,53.0,54.0,53.0,51.0,52.0,53.0,51.0,53.0
2094,51.0,54.0,53.0,54.0,54.0,55.0,55.0,53.0,52.0,53.0,52.0,53.0,52.0,51.0,51.0,53.0,54.0,51.0,51.0,53.0,52.0,53.0,55.0
2095,52.0,51.0,53.0,55.0,54.0,53.0,51.0,53.0,54.0,52.0,53.0,49.0,54.0,51.0,54.0,52.0,54.0,53.0,51.0,52.0,51.0,50.0,53.0
2096,53.0,51.0,54.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,52.0,53.0,51.0,53.0,53.0,54.0,54.0,53.0,51.0,52.0,53.0,53.0,53.0
2097,52.0,53.0,53.0,54.0,53.0,54.0,54.0,52.0,53.0,53.0,53.0,51.0,51.0,50.0,53.0,53.0,55.0,53.0,51.0,54.0,50.0,52.0,52.0
2098,51.0,53.0,53.0,53.0,54.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,54.0,53.0,51.0,52.0,53.0,51.0,52.0
2099,52.0,53.0,55.0,53.0,53.0,54.0,55.0,53.0,53.0,54.0,53.0,53.0,54.0,53.0,55.0,53.0,53.0,55.0,53.0,52.0,53.0,51.0,52.0
2100,53.0,52.0,53.0,53.0,54.0,51.0,53.0,51.0,53.0,51.0,51.0,52.0,52.0,51.0,53.0,50.0,51.0,53.0,51.0,53.0,54.0,53.0,52.0
2101,52.0,51.0,53.0,53.0,54.0,53.0,53.0,53.0,50.0,53.0,51.0,54.0,54.0,51.0,51.0,52.0,53.0,55.0,49.0,54.0,53.0,53.0,51.0
2102,52.0,52.0,56.0,53.0,53.0,56.0,53.0,53.0,54.0,54.0,53.0,53.0,53.0,51.0,55.0,54.0,53.0,54.0,51.0,53.0,52.0,53.0,53.0
2103,55.0,53.0,54.0,54.0,53.0,51.0,52.0,52.0,51.0,51.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,55.0,50.0,53.0
2104,52.0,53.0,56.0,55.0,54.0,50.0,53.0,53.0,50.0,53.0,54.0,53.0,54.0,54.0,54.0,53.0,55.0,51.0,53.0,52.0,53.0,52.0,54.0
2105,52.0,51.0,55.0,53.0,52.0,54.0,52.0,53.0,51.0,53.0,51.0,53.0,52.0,52.0,54.0,53.0,55.0,53.0,50.0,53.0,54.0,51.0,53.0
2106,52.0,52.0,52.0,55.0,51.0,54.0,52.0,53.0,52.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,54.0,52.0,54.0,52.0,54.0,53.0
2107,52.0,49.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,54.0,53.0,52.0,53.0,54.0,54.0,53.0,52.0,54.0,54.0,53.0,53.0,53.0,54.0
2108,54.0,52.0,54.0,52.0,54.0,53.0,52.0,52.0,52.0,54.0,52.0,54.0,51.0,53.0,54.0,54.0,52.0,54.0,51.0,52.0,53.0,50.0,54.0
2109,54.0,50.0,51.0,53.0,53.0,54.0,52.0,51.0,52.0,54.0,54.0,53.0,54.0,52.0,53.0,52.0,51.0,53.0,53.0,54.0,51.0,51.0,53.0
2110,50.0,51.0,52.0,53.0,53.0,51.0,51.0,51.0,53.0,52.0,52.0,52.0,54.0,54.0,54.0,53.0,53.0,51.0,51.0,54.0,51.0,53.0,51.0
2111,53.0,53.0,54.0,51.0,54.0,53.0,55.0,52.0,52.0,52.0,53.0,53.0,54.0,53.0,55.0,51.0,52.0,52.0,52.0,53.0,54.0,53.0,54.0
2112,54.0,54.0,53.0,53.0,54.0,52.0,54.0,52.0,53.0,54.0,52.0,53.0,54.0,51.0,53.0,52.0,52.0,53.0,52.0,51.0,54.0,54.0,52.0
2113,53.0,53.0,51.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,50.0,54.0,53.0,54.0,52.0,53.0,53.0,52.0,54.0,52.0,53.0,51.0,52.0
2114,51.0,53.0,53.0,53.0,54.0,52.0,55.0,54.0,52.0,53.0,54.0,53.0,52.0,54.0,53.0,54.0,54.0,52.0,54.0,51.0,52.0,52.0,54.0
2115,52.0,53.0,54.0,54.0,53.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0,54.0,52.0,54.0,52.0,53.0,51.0,52.0,55.0,52.0
2116,52.0,50.0,52.0,53.0,54.0,52.0,52.0,52.0,52.0,54.0,51.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,54.0,51.0,53.0,53.0
2117,52.0,51.0,54.0,53.0,53.0,54.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,54.0,53.0,51.0,52.0,53.0,53.0
2118,49.0,54.0,52.0,52.0,53.0,51.0,54.0,51.0,50.0,54.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,54.0,50.0,53.0,55.0,52.0,52.0
2119,52.0,51.0,54.0,54.0,54.0,52.0,55.0,52.0,52.0,53.0,54.0,51.0,53.0,53.0,54.0,53.0,52.0,52.0,51.0,54.0,51.0,52.0,54.0
2120,52.0,52.0,51.0,53.0,51.0,50.0,53.0,51.0,52.0,54.0,53.0,52.0,53.0,53.0,54.0,53.0,54.0,53.0,50.0,53.0,52.0,53.0,52.0
2121,49.0,51.0,53.0,52.0,53.0,55.0,54.0,53.0,52.0,53.0,54.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,50.0,53.0,51.0
2122,50.0,49.0,53.0,54.0,52.0,53.0,53.0,51.0,54.0,53.0,53.0,51.0,52.0,53.0,53.0,54.0,53.0,52.0,53.0,53.0,51.0,54.0,52.0
2123,53.0,53.0,55.0,51.0,52.0,52.0,52.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,51.0,53.0,52.0,51.0,53.0
2124,50.0,52.0,53.0,52.0,55.0,54.0,52.0,55.0,52.0,55.0,52.0,52.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,52.0,53.0
2125,54.0,52.0,52.0,56.0,52.0,50.0,52.0,53.0,53.0,52.0,54.0,53.0,54.0,52.0,54.0,54.0,53.0,54.0,52.0,53.0,52.0,53.0,50.0
2126,54.0,51.0,54.0,53.0,55.0,53.0,53.0,52.0,52.0,54.0,54.0,53.0,54.0,52.0,53.0,52.0,52.0,53.0,51.0,53.0,51.0,53.0,51.0
2127,53.0,51.0,54.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,53.0,51.0,54.0,53.0,53.0,52.0,53.0,54.0,52.0,51.0,52.0,52.0,54.0
2128,53.0,50.0,53.0,53.0,52.0,52.0,54.0,53.0,52.0,52.0,53.0,54.0,54.0,53.0,53.0,55.0,53.0,53.0,52.0,55.0,52.0,51.0,51.0
2129,52.0,51.0,53.0,53.0,53.0,56.0,54.0,55.0,53.0,53.0,54.0,52.0,52.0,52.0,52.0,53.0,54.0,55.0,53.0,53.0,54.0,54.0,52.0
2130,52.0,53.0,53.0,54.0,51.0,53.0,50.0,52.0,51.0,52.0,53.0,53.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,52.0,52.0,54.0,53.0
2131,51.0,51.0,52.0,50.0,52.0,52.0,54.0,53.0,54.0,53.0,53.0,54.0,52.0,53.0,51.0,54.0,53.0,52.0,53.0,54.0,52.0,51.0,54.0
2132,53.0,51.0,54.0,54.0,52.0,53.0,54.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,55.0,55.0,53.0,52.0,53.0,53.0,53.0
2133,52.0,52.0,51.0,54.0,52.0,52.0,51.0,52.0,53.0,52.0,50.0,50.0,52.0,53.0,54.0,54.0,51.0,53.0,52.0,52.0,53.0,53.0,51.0
2134,51.0,51.0,53.0,54.0,51.0,53.0,50.0,55.0,53.0,53.0,53.0,54.0,55.0,53.0,54.0,54.0,53.0,51.0,53.0,51.0,54.0,53.0,53.0
2135,52.0,52.0,52.0,55.0,53.0,52.0,51.0,53.0,52.0,52.0,51.0,54.0,53.0,52.0,55.0,51.0,54.0,53.0,53.0,52.0,51.0,53.0,53.0
2136,52.0,53.0,52.0,53.0,53.0,53.0,51.0,52.0,53.0,54.0,52.0,52.0,52.0,53.0,54.0,52.0,51.0,53.0,54.0,53.0,51.0,53.0,51.0
2137,50.0,52.0,55.0,55.0,52.0,52.0,51.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,52.0,54.0,55.0,54.0,53.0,52.0,54.0,53.0,53.0
2138,53.0,52.0,51.0,52.0,53.0,52.0,51.0,53.0,52.0,52.0,53.0,55.0,54.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,53.0,51.0,55.0
2139,51.0,50.0,54.0,51.0,54.0,51.0,52.0,51.0,53.0,52.0,54.0,54.0,52.0,52.0,51.0,51.0,52.0,52.0,53.0,53.0,51.0,54.0,54.0
2140,51.0,53.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,53.0,54.0,55.0,53.0,51.0,54.0,54.0,54.0,52.0,53.0,51.0,53.0,52.0
2141,51.0,52.0,52.0,52.0,55.0,51.0,54.0,52.0,52.0,53.0,53.0,54.0,53.0,52.0,52.0,53.0,51.0,53.0,52.0,53.0,53.0,56.0,53.0
2142,52.0,52.0,51.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,53.0,50.0,52.0,53.0,52.0,52.0,50.0,54.0,52.0,52.0
2143,52.0,54.0,52.0,53.0,53.0,53.0,51.0,51.0,54.0,55.0,53.0,51.0,54.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,53.0,51.0,52.0
2144,51.0,51.0,51.0,52.0,54.0,55.0,50.0,52.0,54.0,53.0,52.0,53.0,54.0,54.0,52.0,53.0,54.0,54.0,55.0,53.0,53.0,53.0,54.0
2145,53.0,54.0,52.0,53.0,50.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,53.0
2146,53.0,52.0,51.0,53.0,53.0,52.0,54.0,53.0,52.0,54.0,52.0,53.0,53.0,55.0,52.0,51.0,53.0,52.0,52.0,52.0,54.0,53.0,56.0
2147,52.0,52.0,52.0,53.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,52.0,54.0,51.0,52.0,53.0,52.0,52.0,54.0
2148,54.0,56.0,52.0,50.0,53.0,51.0,51.0,53.0,52.0,52.0,55.0,55.0,53.0,50.0,53.0,53.0,50.0,53.0,52.0,52.0,52.0,52.0,52.0
2149,54.0,51.0,54.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,50.0,54.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,51.0,52.0,53.0,52.0
2150,52.0,51.0,53.0,54.0,53.0,54.0,51.0,51.0,50.0,51.0,51.0,55.0,54.0,54.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,54.0
2151,53.0,53.0,53.0,52.0,52.0,52.0,50.0,54.0,54.0,55.0,54.0,54.0,54.0,53.0,53.0,52.0,53.0,51.0,52.0,54.0,53.0,55.0,53.0
2152,52.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,52.0,51.0,53.0,54.0,53.0,52.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,54.0,53.0
2153,54.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,54.0,53.0,52.0,54.0,53.0,52.0,52.0,49.0,53.0,52.0,51.0,52.0
