,delta_x,integrais_muon,integrais_eletron,x_pico_muon,y_pico_muon,x_pico_eletron,y_pico_eletron
108,472.0,448.1878594438306,133.18785944383063,94,-146.27678966421792,566,-59.27678966421793
109,512.0,300.1878594438306,549.1878594438343,94,-110.27678966421793,606,-179.27678966421792
110,512.0,300.1878594438306,549.1878594438343,94,-110.27678966421793,606,-179.27678966421792
111,487.0,724.1878594438344,581.1878594438343,94,-179.27678966421792,581,-179.27678966421792
112,487.0,724.1878594438344,581.1878594438343,94,-179.27678966421792,581,-179.27678966421792
113,438.0,504.18785944383393,307.1878594438306,94,-179.27678966421792,532,-108.27678966421793
114,438.0,504.18785944383393,307.1878594438306,94,-179.27678966421792,532,-108.27678966421793
115,867.0,326.1878594438306,532.1878594438343,94,-133.27678966421792,961,-175.27678966421792
116,867.0,326.1878594438306,532.1878594438343,94,-133.27678966421792,961,-175.27678966421792
117,862.0,786.1878594438344,205.18785944383063,94,-179.27678966421792,956,-79.27678966421793
118,862.0,786.1878594438344,205.18785944383063,94,-179.27678966421792,956,-79.27678966421793
119,685.0,745.1878594438346,467.1878594438306,94,-179.27678966421792,779,-175.27678966421792
120,685.0,745.1878594438346,467.1878594438306,94,-179.27678966421792,779,-175.27678966421792
121,685.0,745.1878594438346,467.1878594438306,94,-179.27678966421792,779,-175.27678966421792
122,485.0,387.1878594438306,465.1878594438306,94,-135.27678966421792,579,-164.27678966421792
123,1171.0,713.1878594438344,435.1878594438306,94,-179.27678966421792,1265,-140.27678966421792
124,1171.0,713.1878594438344,435.1878594438306,94,-179.27678966421792,1265,-140.27678966421792
125,620.0,347.1878594438306,775.1878594438344,94,-137.27678966421792,714,-179.27678966421792
126,920.0,438.1878594438306,191.18785944383063,94,-142.27678966421792,1014,-69.27678966421793
127,231.0,313.1878594438306,136.18785944383063,94,-132.27678966421792,325,-58.27678966421793
128,231.0,313.1878594438306,136.18785944383063,94,-132.27678966421792,325,-58.27678966421793
129,268.0,616.1878594438343,379.1878594438306,94,-179.27678966421792,362,-131.27678966421792
130,268.0,616.1878594438343,379.1878594438306,94,-179.27678966421792,362,-131.27678966421792
131,656.0,537.1878594438344,258.1878594438306,94,-179.27678966421792,750,-106.27678966421793
132,492.0,778.1878594438346,459.1878594438306,95,-179.27678966421792,587,-154.27678966421792
133,266.0,714.1878594438344,354.1878594438306,94,-179.27678966421792,360,-119.27678966421793
134,622.0,427.1878594438306,567.1878594438343,94,-147.27678966421792,716,-179.27678966421792
135,880.0,626.1878594438344,104.18785944383089,94,-179.27678966421792,974,-62.27678966421793
136,380.0,306.1878594438306,453.1878594438306,94,-99.27678966421793,474,-156.27678966421792
137,419.0,710.1878594438344,568.1878594438343,94,-179.27678966421792,513,-179.27678966421792
138,381.0,722.1878594438346,85.18785944383131,94,-179.27678966421792,475,-53.27678966421793
139,131.0,280.1878594438306,495.18785944383234,93,-106.27678966421793,224,-179.27678966421792
140,627.0,500.1878594438331,710.1878594438344,93,-167.27678966421792,720,-179.27678966421792
141,1432.0,832.1878594438344,192.18785944383058,94,-179.27678966421792,1526,-76.27678966421793
142,335.0,625.1878594438344,557.1878594438343,94,-179.27678966421792,429,-175.27678966421792
143,157.0,844.1878594438346,636.1878594438344,95,-179.27678966421792,252,-179.27678966421792
144,1171.0,661.1878594438344,214.18785944383063,94,-179.27678966421792,1265,-87.27678966421793
145,177.0,335.1878594438306,638.1878594438344,94,-148.27678966421792,271,-179.27678966421792
146,564.0,655.1878594438344,431.1878594438306,94,-179.27678966421792,658,-135.27678966421792
147,564.0,655.1878594438344,431.1878594438306,94,-179.27678966421792,658,-135.27678966421792
148,178.0,407.1878594438306,636.1878594438344,94,-155.27678966421792,272,-179.27678966421792
149,781.0,718.1878594438346,307.18785944383063,94,-179.27678966421792,875,-105.27678966421793
150,1602.0,778.1878594438344,201.18785944383058,94,-179.27678966421792,1696,-81.27678966421793
151,1602.0,778.1878594438344,201.18785944383058,94,-179.27678966421792,1696,-81.27678966421793
152,1602.0,778.1878594438344,201.18785944383058,94,-179.27678966421792,1696,-81.27678966421793
153,1152.0,234.18785944383058,810.1878594438346,94,-83.27678966421793,1246,-179.27678966421792
154,257.0,563.1878594438343,107.18785944383114,94,-179.27678966421792,351,-52.27678966421793
155,257.0,563.1878594438343,107.18785944383114,94,-179.27678966421792,351,-52.27678966421793
156,230.0,627.1878594438344,554.1878594438343,94,-179.27678966421792,324,-179.27678966421792
157,804.0,558.1878594438342,569.1878594438344,94,-167.27678966421792,898,-179.27678966421792
158,336.0,766.1878594438346,506.18785944383364,95,-179.27678966421792,431,-161.27678966421792
159,336.0,766.1878594438346,506.18785944383364,95,-179.27678966421792,431,-161.27678966421792
160,1353.0,600.1878594438343,643.1878594438344,94,-179.27678966421792,1447,-179.27678966421792
161,1353.0,600.1878594438343,643.1878594438344,94,-179.27678966421792,1447,-179.27678966421792
162,659.0,686.1878594438344,62.187859443831584,94,-179.27678966421792,753,-55.27678966421793
163,1164.0,257.1878594438306,215.18785944383063,94,-95.27678966421793,1258,-61.27678966421793
164,197.0,649.1878594438344,355.1878594438306,94,-179.27678966421792,291,-111.27678966421793
165,197.0,649.1878594438344,355.1878594438306,94,-179.27678966421792,291,-111.27678966421793
166,380.0,783.1878594438346,426.1878594438306,94,-179.27678966421792,474,-146.27678966421792
167,132.0,353.1878594438306,790.1878594438344,94,-116.27678966421793,226,-179.27678966421792
168,909.0,780.1878594438344,335.1878594438306,94,-179.27678966421792,1003,-114.27678966421793
169,909.0,780.1878594438344,335.1878594438306,94,-179.27678966421792,1003,-114.27678966421793
170,522.0,831.1878594438344,241.18785944383058,93,-179.27678966421792,615,-110.27678966421793
171,938.0,425.1878594438306,254.18785944383058,94,-136.27678966421792,1032,-80.27678966421793
172,1035.0,761.1878594438344,542.1878594438343,94,-179.27678966421792,1129,-179.27678966421792
173,1035.0,761.1878594438344,542.1878594438343,94,-179.27678966421792,1129,-179.27678966421792
174,317.0,872.1878594438346,654.1878594438344,95,-179.27678966421792,412,-179.27678966421792
175,761.0,382.1878594438306,316.1878594438306,94,-122.27678966421793,855,-130.27678966421792
176,240.0,702.1878594438344,626.1878594438344,94,-179.27678966421792,334,-179.27678966421792
177,166.0,151.18785944383063,592.1878594438344,92,-59.27678966421793,258,-179.27678966421792
178,866.0,266.18785944383063,717.1878594438344,93,-90.27678966421793,959,-179.27678966421792
179,866.0,266.18785944383063,717.1878594438344,93,-90.27678966421793,959,-179.27678966421792
180,866.0,266.18785944383063,717.1878594438344,93,-90.27678966421793,959,-179.27678966421792
181,1301.0,732.1878594438344,623.1878594438344,94,-179.27678966421792,1395,-179.27678966421792
182,185.0,368.1878594438306,490.18785944383114,94,-111.27678966421793,279,-171.27678966421792
183,1357.0,318.1878594438306,475.1878594438306,94,-111.27678966421793,1451,-154.27678966421792
184,1357.0,318.1878594438306,475.1878594438306,94,-111.27678966421793,1451,-154.27678966421792
185,1357.0,318.1878594438306,475.1878594438306,94,-111.27678966421793,1451,-154.27678966421792
186,1167.0,696.1878594438346,582.1878594438343,94,-179.27678966421792,1261,-179.27678966421792
187,386.0,240.18785944383063,611.1878594438344,93,-80.27678966421793,479,-179.27678966421792
188,684.0,718.1878594438344,376.1878594438306,94,-179.27678966421792,778,-137.27678966421792
189,684.0,718.1878594438344,376.1878594438306,94,-179.27678966421792,778,-137.27678966421792
190,232.0,349.1878594438306,304.1878594438306,94,-104.27678966421793,326,-121.27678966421793
191,280.0,871.1878594438346,150.18785944383063,95,-179.27678966421792,375,-58.27678966421793
192,280.0,871.1878594438346,150.18785944383063,95,-179.27678966421792,375,-58.27678966421793
193,365.0,226.18785944383063,683.1878594438344,93,-85.27678966421793,458,-179.27678966421792
194,1441.0,721.1878594438344,174.18785944383063,94,-179.27678966421792,1535,-71.27678966421793
195,514.0,729.1878594438344,650.1878594438344,94,-179.27678966421792,608,-179.27678966421792
196,2282.0,603.1878594438344,615.1878594438344,95,-172.27678966421792,2377,-179.27678966421792
197,373.0,545.1878594438343,802.1878594438346,94,-174.27678966421792,467,-179.27678966421792
198,1504.0,634.1878594438344,163.18785944383063,94,-179.27678966421792,1598,-62.27678966421793
199,1504.0,634.1878594438344,163.18785944383063,94,-179.27678966421792,1598,-62.27678966421793
200,1504.0,634.1878594438344,163.18785944383063,94,-179.27678966421792,1598,-62.27678966421793
201,462.0,823.1878594438346,495.1878594438306,94,-179.27678966421792,556,-147.27678966421792
202,1320.0,782.1878594438344,165.18785944383063,94,-179.27678966421792,1414,-62.27678966421793
203,833.0,804.1878594438344,285.1878594438306,94,-179.27678966421792,927,-93.27678966421793
204,833.0,804.1878594438344,285.1878594438306,94,-179.27678966421792,927,-93.27678966421793
205,833.0,804.1878594438344,285.1878594438306,94,-179.27678966421792,927,-93.27678966421793
206,833.0,804.1878594438344,285.1878594438306,94,-179.27678966421792,927,-93.27678966421793
207,833.0,804.1878594438344,285.1878594438306,94,-179.27678966421792,927,-93.27678966421793
208,833.0,804.1878594438344,285.1878594438306,94,-179.27678966421792,927,-93.27678966421793
209,804.0,552.1878594438344,776.1878594438346,94,-179.27678966421792,898,-179.27678966421792
210,804.0,552.1878594438344,776.1878594438346,94,-179.27678966421792,898,-179.27678966421792
211,527.0,818.1878594438344,121.18785944383076,94,-179.27678966421792,621,-56.27678966421793
212,613.0,657.1878594438344,696.1878594438344,94,-179.27678966421792,707,-179.27678966421792
213,2364.0,677.1878594438344,482.16095918151103,94,-179.27678966421792,2458,-162.27678966421792
214,453.0,470.1878594438306,814.1878594438346,94,-156.27678966421792,547,-179.27678966421792
215,370.0,759.1878594438344,370.1878594438306,94,-179.27678966421792,464,-118.27678966421793
216,370.0,759.1878594438344,370.1878594438306,94,-179.27678966421792,464,-118.27678966421793
217,308.0,520.1878594438341,688.1878594438344,94,-179.27678966421792,402,-179.27678966421792
218,258.0,247.18785944383058,483.1878594438306,94,-88.27678966421793,352,-159.27678966421792
219,258.0,247.18785944383058,483.1878594438306,94,-88.27678966421793,352,-159.27678966421792
220,258.0,247.18785944383058,483.1878594438306,94,-88.27678966421793,352,-159.27678966421792
221,258.0,247.18785944383058,483.1878594438306,94,-88.27678966421793,352,-159.27678966421792
222,233.0,782.1878594438344,240.18785944383063,94,-179.27678966421792,327,-73.27678966421793
223,243.0,436.1878594438306,606.1878594438344,94,-149.27678966421792,337,-179.27678966421792
224,439.0,770.1878594438344,746.1878594438344,94,-179.27678966421792,533,-179.27678966421792
225,1046.0,679.1878594438344,272.1878594438306,93,-179.27678966421792,1139,-104.27678966421793
226,245.0,547.1878594438343,132.18785944383063,94,-179.27678966421792,339,-56.27678966421793
227,245.0,547.1878594438343,132.18785944383063,94,-179.27678966421792,339,-56.27678966421793
228,245.0,547.1878594438343,132.18785944383063,94,-179.27678966421792,339,-56.27678966421793
229,921.0,681.1878594438344,642.1878594438344,94,-179.27678966421792,1015,-179.27678966421792
230,982.0,676.1878594438344,758.1878594438344,94,-179.27678966421792,1076,-179.27678966421792
231,949.0,663.1878594438344,766.1878594438344,94,-179.27678966421792,1043,-179.27678966421792
232,949.0,663.1878594438344,766.1878594438344,94,-179.27678966421792,1043,-179.27678966421792
233,949.0,663.1878594438344,766.1878594438344,94,-179.27678966421792,1043,-179.27678966421792
234,756.0,695.1878594438344,167.18785944383063,94,-179.27678966421792,850,-57.27678966421793
235,537.0,699.1878594438346,685.1878594438344,95,-179.27678966421792,632,-179.27678966421792
236,537.0,699.1878594438346,685.1878594438344,95,-179.27678966421792,632,-179.27678966421792
237,537.0,699.1878594438346,685.1878594438344,95,-179.27678966421792,632,-179.27678966421792
238,537.0,699.1878594438346,685.1878594438344,95,-179.27678966421792,632,-179.27678966421792
239,128.0,441.1878594438306,208.18785944383058,94,-154.27678966421792,222,-93.27678966421793
240,462.0,323.1878594438306,385.1878594438306,94,-114.27678966421793,556,-134.27678966421792
241,139.0,641.1878594438344,311.1878594438306,94,-179.27678966421792,233,-102.27678966421793
242,139.0,641.1878594438344,311.1878594438306,94,-179.27678966421792,233,-102.27678966421793
243,150.0,566.1878594438344,203.18785944383063,94,-179.27678966421792,244,-80.27678966421793
244,150.0,566.1878594438344,203.18785944383063,94,-179.27678966421792,244,-80.27678966421793
245,1214.0,635.1878594438344,746.1878594438344,94,-179.27678966421792,1308,-179.27678966421792
246,926.0,893.1878594438346,254.18785944383058,94,-179.27678966421792,1020,-110.27678966421793
247,1508.0,629.1878594438344,696.1878594438344,94,-179.27678966421792,1602,-179.27678966421792
248,304.0,740.1878594438344,312.18785944383063,94,-179.27678966421792,398,-98.27678966421793
249,1458.0,595.1878594438344,495.1878594438306,94,-179.27678966421792,1552,-153.27678966421792
250,696.0,689.1878594438344,408.1878594438306,94,-179.27678966421792,790,-130.27678966421792
251,776.0,443.1878594438306,646.1878594438346,94,-154.27678966421792,870,-179.27678966421792
252,892.0,292.18785944383063,845.1878594438346,93,-88.27678966421793,985,-179.27678966421792
253,306.0,587.1878594438343,178.18785944383063,94,-179.27678966421792,400,-65.27678966421793
254,587.0,786.1878594438344,627.1878594438344,94,-179.27678966421792,681,-179.27678966421792
255,587.0,786.1878594438344,627.1878594438344,94,-179.27678966421792,681,-179.27678966421792
256,130.0,605.1878594438344,633.1878594438344,94,-179.27678966421792,224,-179.27678966421792
257,1031.0,805.1878594438346,326.1878594438306,94,-179.27678966421792,1125,-95.27678966421793
258,1031.0,805.1878594438346,326.1878594438306,94,-179.27678966421792,1125,-95.27678966421793
259,548.0,309.1878594438306,317.18785944383063,94,-118.27678966421793,642,-99.27678966421793
260,826.0,490.18785944383234,235.18785944383058,94,-159.27678966421792,920,-88.27678966421793
261,2158.0,779.1878594438346,837.1878594438346,95,-179.27678966421792,2253,-179.27678966421792
262,2158.0,779.1878594438346,837.1878594438346,95,-179.27678966421792,2253,-179.27678966421792
263,369.0,471.1878594438306,221.18785944383058,94,-148.27678966421792,463,-96.27678966421793
264,239.0,751.1878594438344,334.1878594438306,93,-179.27678966421792,332,-98.27678966421793
265,269.0,224.18785944383063,823.1878594438346,93,-64.27678966421793,362,-179.27678966421792
266,269.0,224.18785944383063,823.1878594438346,93,-64.27678966421793,362,-179.27678966421792
267,202.0,800.1878594438346,460.1878594438306,95,-179.27678966421792,297,-151.27678966421792
268,202.0,800.1878594438346,460.1878594438306,95,-179.27678966421792,297,-151.27678966421792
269,140.0,425.1878594438306,367.1878594438306,94,-136.27678966421792,234,-116.27678966421793
270,140.0,425.1878594438306,367.1878594438306,94,-136.27678966421792,234,-116.27678966421793
271,433.0,680.1878594438344,605.1878594438344,93,-179.27678966421792,526,-179.27678966421792
272,219.0,819.1878594438344,162.18785944383063,94,-179.27678966421792,313,-61.27678966421793
273,554.0,691.1878594438344,157.18785944383063,94,-179.27678966421792,648,-59.27678966421793
274,668.0,413.1878594438306,674.1878594438344,94,-151.27678966421792,762,-179.27678966421792
275,668.0,413.1878594438306,674.1878594438344,94,-151.27678966421792,762,-179.27678966421792
276,368.0,322.1878594438306,182.18785944383058,94,-112.27678966421793,462,-71.27678966421793
277,368.0,322.1878594438306,182.18785944383058,94,-112.27678966421793,462,-71.27678966421793
278,261.0,576.1878594438344,569.1878594438343,94,-179.27678966421792,355,-179.27678966421792
279,261.0,576.1878594438344,569.1878594438343,94,-179.27678966421792,355,-179.27678966421792
280,488.0,180.18785944383063,652.1878594438344,93,-70.27678966421793,581,-179.27678966421792
281,1054.0,516.1878594438339,620.1878594438344,94,-156.27678966421792,1148,-179.27678966421792
282,1946.0,737.1878594438344,663.1878594438344,94,-179.27678966421792,2040,-179.27678966421792
283,147.0,816.1878594438346,409.1878594438306,94,-179.27678966421792,241,-123.27678966421793
284,147.0,816.1878594438346,409.1878594438306,94,-179.27678966421792,241,-123.27678966421793
285,736.0,797.1878594438346,571.1878594438343,94,-179.27678966421792,830,-170.27678966421792
286,589.0,482.1878594438326,131.18785944383063,94,-163.27678966421792,683,-54.27678966421793
287,161.0,637.1878594438344,717.1878594438344,94,-179.27678966421792,255,-179.27678966421792
288,161.0,637.1878594438344,717.1878594438344,94,-179.27678966421792,255,-179.27678966421792
289,220.0,474.1878594438306,179.18785944383063,94,-145.27678966421792,314,-75.27678966421793
290,220.0,474.1878594438306,179.18785944383063,94,-145.27678966421792,314,-75.27678966421793
291,1247.0,300.18785944383063,650.1878594438344,93,-81.27678966421793,1340,-179.27678966421792
292,1247.0,300.18785944383063,650.1878594438344,93,-81.27678966421793,1340,-179.27678966421792
293,1247.0,300.18785944383063,650.1878594438344,93,-81.27678966421793,1340,-179.27678966421792
294,775.0,474.18785944383194,129.18785944383063,94,-151.27678966421792,869,-63.27678966421793
295,150.0,438.1878594438306,454.1878594438306,94,-157.27678966421792,244,-124.27678966421793
296,488.0,614.1878594438344,324.1878594438306,94,-179.27678966421792,582,-114.27678966421793
297,1398.0,534.1878594438343,541.1878594438342,94,-179.27678966421792,1492,-179.27678966421792
298,1398.0,534.1878594438343,541.1878594438342,94,-179.27678966421792,1492,-179.27678966421792
299,1006.0,478.1878594438306,797.1878594438344,94,-158.27678966421792,1100,-179.27678966421792
300,443.0,393.1878594438306,244.18785944383058,94,-121.27678966421793,537,-92.27678966421793
301,151.0,318.1878594438306,668.1878594438344,94,-100.27678966421793,245,-179.27678966421792
302,151.0,318.1878594438306,668.1878594438344,94,-100.27678966421793,245,-179.27678966421792
303,794.0,492.1878594438306,145.18785944383063,94,-179.27678966421792,888,-63.27678966421793
304,794.0,492.1878594438306,145.18785944383063,94,-179.27678966421792,888,-63.27678966421793
305,794.0,492.1878594438306,145.18785944383063,94,-179.27678966421792,888,-63.27678966421793
306,383.0,235.18785944383063,213.18785944383063,93,-85.27678966421793,476,-63.27678966421793
307,426.0,686.1878594438344,218.18785944383063,94,-179.27678966421792,520,-62.27678966421793
308,426.0,686.1878594438344,218.18785944383063,94,-179.27678966421792,520,-62.27678966421793
309,426.0,686.1878594438344,218.18785944383063,94,-179.27678966421792,520,-62.27678966421793
310,426.0,686.1878594438344,218.18785944383063,94,-179.27678966421792,520,-62.27678966421793
311,1432.0,658.1878594438344,505.1878594438339,94,-179.27678966421792,1526,-179.27678966421792
312,1294.0,867.1878594438346,672.1878594438344,94,-179.27678966421792,1388,-179.27678966421792
313,1294.0,867.1878594438346,672.1878594438344,94,-179.27678966421792,1388,-179.27678966421792
314,155.0,720.1878594438346,431.1878594438306,94,-179.27678966421792,249,-115.27678966421793
315,349.0,711.1878594438344,208.18785944383063,94,-179.27678966421792,443,-81.27678966421793
316,349.0,711.1878594438344,208.18785944383063,94,-179.27678966421792,443,-81.27678966421793
317,1757.0,460.1878594438306,157.18785944383063,94,-142.27678966421792,1851,-55.27678966421793
318,1757.0,460.1878594438306,157.18785944383063,94,-142.27678966421792,1851,-55.27678966421793
319,1537.0,748.1878594438344,452.1878594438306,94,-179.27678966421792,1631,-150.27678966421792
320,453.0,616.1878594438344,326.1878594438306,94,-179.27678966421792,547,-104.27678966421793
321,222.0,785.1878594438344,321.1878594438306,94,-179.27678966421792,316,-115.27678966421793
322,127.0,624.1878594438344,124.18785944383089,94,-179.27678966421792,221,-57.27678966421793
323,127.0,624.1878594438344,124.18785944383089,94,-179.27678966421792,221,-57.27678966421793
324,127.0,624.1878594438344,124.18785944383089,94,-179.27678966421792,221,-57.27678966421793
325,1124.0,648.1878594438344,431.1878594438306,94,-179.27678966421792,1218,-142.27678966421792
326,643.0,712.1878594438344,493.1878594438306,93,-179.27678966421792,736,-156.27678966421792
327,691.0,795.1878594438344,468.1878594438306,94,-179.27678966421792,785,-147.27678966421792
328,828.0,704.1878594438346,309.1878594438306,94,-179.27678966421792,922,-92.27678966421793
329,239.0,704.1878594438344,236.18785944383058,94,-179.27678966421792,333,-72.27678966421793
330,860.0,802.1878594438344,173.18785944383063,94,-179.27678966421792,954,-67.27678966421793
331,937.0,518.1878594438342,228.18785944383063,94,-173.27678966421792,1031,-69.27678966421793
332,188.0,699.1878594438346,833.1878594438346,94,-179.27678966421792,282,-179.27678966421792
333,188.0,699.1878594438346,833.1878594438346,94,-179.27678966421792,282,-179.27678966421792
334,188.0,699.1878594438346,833.1878594438346,94,-179.27678966421792,282,-179.27678966421792
335,188.0,699.1878594438346,833.1878594438346,94,-179.27678966421792,282,-179.27678966421792
336,485.0,579.1878594438343,514.1878594438326,94,-179.27678966421792,579,-170.27678966421792
337,1163.0,750.1878594438344,329.1878594438306,94,-179.27678966421792,1257,-115.27678966421793
338,1163.0,750.1878594438344,329.1878594438306,94,-179.27678966421792,1257,-115.27678966421793
339,1163.0,750.1878594438344,329.1878594438306,94,-179.27678966421792,1257,-115.27678966421793
340,266.0,467.1878594438306,465.1878594438306,94,-153.27678966421792,360,-151.27678966421792
341,1130.0,537.1878594438343,501.1878594438306,94,-179.27678966421792,1224,-166.27678966421792
342,1429.0,207.18785944383058,357.1878594438306,94,-86.27678966421793,1523,-130.27678966421792
343,1429.0,207.18785944383058,357.1878594438306,94,-86.27678966421793,1523,-130.27678966421792
344,1429.0,207.18785944383058,357.1878594438306,94,-86.27678966421793,1523,-130.27678966421792
345,1429.0,207.18785944383058,357.1878594438306,94,-86.27678966421793,1523,-130.27678966421792
346,1393.0,467.1878594438306,620.1878594438344,94,-133.27678966421792,1487,-179.27678966421792
347,441.0,764.1878594438344,323.1878594438306,94,-179.27678966421792,535,-122.27678966421793
348,186.0,668.1878594438344,218.18785944383058,94,-179.27678966421792,280,-80.27678966421793
349,186.0,668.1878594438344,218.18785944383058,94,-179.27678966421792,280,-80.27678966421793
350,147.0,208.18785944383058,152.18785944383063,93,-65.27678966421793,240,-67.27678966421793
351,382.0,810.1878594438346,709.1878594438344,94,-179.27678966421792,476,-179.27678966421792
352,189.0,176.18785944383058,201.18785944383063,93,-58.27678966421793,282,-55.27678966421793
353,189.0,176.18785944383058,201.18785944383063,93,-58.27678966421793,282,-55.27678966421793
354,584.0,515.1878594438341,373.1878594438306,94,-158.27678966421792,678,-118.27678966421793
355,275.0,784.1878594438346,428.1878594438306,94,-179.27678966421792,369,-132.27678966421792
356,278.0,450.1878594438306,535.1878594438342,94,-168.27678966421792,372,-163.27678966421792
357,826.0,764.1878594438346,193.18785944383063,94,-179.27678966421792,920,-63.27678966421793
358,310.0,825.1878594438346,395.1878594438306,94,-179.27678966421792,404,-139.27678966421792
359,506.0,696.1878594438344,234.18785944383063,94,-179.27678966421792,600,-82.27678966421793
360,506.0,696.1878594438344,234.18785944383063,94,-179.27678966421792,600,-82.27678966421793
361,356.0,381.1878594438306,610.1878594438343,94,-119.27678966421793,450,-179.27678966421792
362,356.0,381.1878594438306,610.1878594438343,94,-119.27678966421793,450,-179.27678966421792
363,159.0,790.1878594438344,276.18785944383063,94,-179.27678966421792,253,-95.27678966421793
364,133.0,902.1878594438346,715.1878594438344,94,-179.27678966421792,227,-179.27678966421792
365,202.0,398.1878594438306,700.1878594438346,94,-137.27678966421792,296,-179.27678966421792
366,202.0,398.1878594438306,700.1878594438346,94,-137.27678966421792,296,-179.27678966421792
367,368.0,443.1878594438306,385.1878594438306,94,-148.27678966421792,462,-134.27678966421792
368,210.0,703.1878594438344,629.1878594438344,94,-179.27678966421792,304,-179.27678966421792
369,299.0,621.1878594438343,385.1878594438306,94,-179.27678966421792,393,-105.27678966421793
370,651.0,557.1878594438343,689.1878594438344,94,-179.27678966421792,745,-179.27678966421792
371,667.0,848.1878594438346,660.1878594438344,94,-179.27678966421792,761,-179.27678966421792
372,667.0,848.1878594438346,660.1878594438344,94,-179.27678966421792,761,-179.27678966421792
373,1570.0,498.1878594438306,760.1878594438344,94,-136.27678966421792,1664,-179.27678966421792
374,1570.0,498.1878594438306,760.1878594438344,94,-136.27678966421792,1664,-179.27678966421792
375,1570.0,498.1878594438306,760.1878594438344,94,-136.27678966421792,1664,-179.27678966421792
376,1570.0,498.1878594438306,760.1878594438344,94,-136.27678966421792,1664,-179.27678966421792
377,373.0,461.1878594438306,775.1878594438344,94,-162.27678966421792,467,-179.27678966421792
378,1587.0,559.1878594438343,541.1878594438343,94,-173.27678966421792,1681,-156.27678966421792
379,1587.0,559.1878594438343,541.1878594438343,94,-173.27678966421792,1681,-156.27678966421792
380,1587.0,559.1878594438343,541.1878594438343,94,-173.27678966421792,1681,-156.27678966421792
381,1574.0,319.1878594438306,294.1878594438306,93,-108.27678966421793,1667,-88.27678966421793
382,855.0,455.1878594438306,403.1878594438306,94,-169.27678966421792,949,-130.27678966421792
383,228.0,748.1878594438344,674.1878594438344,94,-179.27678966421792,322,-179.27678966421792
384,1159.0,410.1878594438306,304.1878594438306,94,-124.27678966421793,1253,-83.27678966421793
385,1983.0,361.1878594438306,192.18785944383063,94,-137.27678966421792,2077,-72.27678966421793
386,324.0,822.1878594438346,399.1878594438306,94,-179.27678966421792,418,-127.27678966421793
387,1512.0,356.1878594438306,344.1878594438306,94,-118.27678966421793,1606,-126.27678966421793
388,1512.0,356.1878594438306,344.1878594438306,94,-118.27678966421793,1606,-126.27678966421793
389,1512.0,356.1878594438306,344.1878594438306,94,-118.27678966421793,1606,-126.27678966421793
390,1542.0,578.1878594438344,846.1878594438346,94,-179.27678966421792,1636,-179.27678966421792
391,530.0,786.1878594438344,225.18785944383063,94,-179.27678966421792,624,-59.27678966421793
392,530.0,786.1878594438344,225.18785944383063,94,-179.27678966421792,624,-59.27678966421793
393,530.0,786.1878594438344,225.18785944383063,94,-179.27678966421792,624,-59.27678966421793
394,187.0,719.1878594438344,620.1878594438344,94,-179.27678966421792,281,-179.27678966421792
395,187.0,719.1878594438344,620.1878594438344,94,-179.27678966421792,281,-179.27678966421792
396,676.0,928.1878594438346,445.1878594438306,94,-179.27678966421792,770,-140.27678966421792
397,897.0,591.1878594438343,745.1878594438344,94,-178.27678966421792,991,-179.27678966421792
398,893.0,866.1878594438344,765.1878594438346,94,-179.27678966421792,987,-179.27678966421792
399,484.0,785.1878594438344,681.1878594438344,94,-179.27678966421792,578,-179.27678966421792
400,270.0,698.1878594438344,212.18785944383063,94,-179.27678966421792,364,-84.27678966421793
401,270.0,698.1878594438344,212.18785944383063,94,-179.27678966421792,364,-84.27678966421793
402,630.0,188.18785944383063,636.1878594438343,93,-68.27678966421793,723,-179.27678966421792
403,395.0,702.1878594438346,251.18785944383063,94,-179.27678966421792,489,-89.27678966421793
404,821.0,424.1878594438306,199.18785944383063,94,-129.27678966421792,915,-66.27678966421793
405,171.0,711.1878594438344,231.18785944383058,94,-179.27678966421792,265,-83.27678966421793
406,715.0,491.1878594438306,136.18785944383063,94,-161.27678966421792,809,-61.27678966421793
407,715.0,491.1878594438306,136.18785944383063,94,-161.27678966421792,809,-61.27678966421793
408,962.0,482.1878594438306,184.18785944383063,95,-139.27678966421792,1057,-64.27678966421793
409,1488.0,790.1878594438346,324.18785944383063,94,-179.27678966421792,1582,-121.27678966421793
410,584.0,571.1878594438343,133.18785944383063,94,-179.27678966421792,678,-54.27678966421793
411,248.0,819.1878594438344,370.1878594438306,94,-179.27678966421792,342,-103.27678966421793
412,248.0,819.1878594438344,370.1878594438306,94,-179.27678966421792,342,-103.27678966421793
413,731.0,837.1878594438346,305.18785944383063,95,-179.27678966421792,826,-90.27678966421793
414,1170.0,139.18785944383063,737.1878594438344,93,-69.27678966421793,1263,-179.27678966421792
415,214.0,409.1878594438306,346.1878594438306,94,-148.27678966421792,308,-100.27678966421793
416,214.0,409.1878594438306,346.1878594438306,94,-148.27678966421792,308,-100.27678966421793
417,214.0,409.1878594438306,346.1878594438306,94,-148.27678966421792,308,-100.27678966421793
418,214.0,409.1878594438306,346.1878594438306,94,-148.27678966421792,308,-100.27678966421793
419,214.0,409.1878594438306,346.1878594438306,94,-148.27678966421792,308,-100.27678966421793
420,214.0,409.1878594438306,346.1878594438306,94,-148.27678966421792,308,-100.27678966421793
